date,price18,j_date
2025-01-24T00:00:00,65605,1403/11/05
2025-01-24T00:01:00,65638,1403/11/05
2025-01-24T00:02:00,65656,1403/11/05
2025-01-24T00:03:00,65649,1403/11/05
2025-01-24T00:04:00,65636,1403/11/05
2025-01-24T00:05:00,65590,1403/11/05
2025-01-24T00:06:00,65630,1403/11/05
2025-01-24T00:07:00,65667,1403/11/05
2025-01-24T00:08:00,65699,1403/11/05
2025-01-24T00:09:00,65729,1403/11/05
2025-01-24T00:10:00,65764,1403/11/05
2025-01-24T00:11:00,65788,1403/11/05
2025-01-24T00:12:00,65813,1403/11/05
2025-01-24T00:13:00,65776,1403/11/05
2025-01-24T00:14:00,65802,1403/11/05
2025-01-24T00:15:00,65805,1403/11/05
2025-01-24T00:16:00,65830,1403/11/05
2025-01-24T00:17:00,65790,1403/11/05
2025-01-24T00:18:00,65802,1403/11/05
2025-01-24T00:19:00,65766,1403/11/05
2025-01-24T00:20:00,65778,1403/11/05
2025-01-24T00:21:00,65753,1403/11/05
2025-01-24T00:22:00,65733,1403/11/05
2025-01-24T00:23:00,65763,1403/11/05
2025-01-24T00:24:00,65735,1403/11/05
2025-01-24T00:25:00,65713,1403/11/05
2025-01-24T00:26:00,65711,1403/11/05
2025-01-24T00:27:00,65717,1403/11/05
2025-01-24T00:28:00,65749,1403/11/05
2025-01-24T00:29:00,65724,1403/11/05
2025-01-24T00:30:00,65684,1403/11/05
2025-01-24T00:31:00,65702,1403/11/05
2025-01-24T00:32:00,65698,1403/11/05
2025-01-24T00:33:00,65703,1403/11/05
2025-01-24T00:34:00,65714,1403/11/05
2025-01-24T00:35:00,65755,1403/11/05
2025-01-24T00:36:00,65804,1403/11/05
2025-01-24T00:37:00,65768,1403/11/05
2025-01-24T00:38:00,65725,1403/11/05
2025-01-24T00:39:00,65719,1403/11/05
2025-01-24T00:40:00,65736,1403/11/05
2025-01-24T00:41:00,65699,1403/11/05
2025-01-24T00:42:00,65656,1403/11/05
2025-01-24T00:43:00,65664,1403/11/05
2025-01-24T00:44:00,65639,1403/11/05
2025-01-24T00:45:00,65610,1403/11/05
2025-01-24T00:46:00,65646,1403/11/05
2025-01-24T00:47:00,65627,1403/11/05
2025-01-24T00:48:00,65586,1403/11/05
2025-01-24T00:49:00,65578,1403/11/05
2025-01-24T00:50:00,65587,1403/11/05
2025-01-24T00:51:00,65573,1403/11/05
2025-01-24T00:52:00,65539,1403/11/05
2025-01-24T00:53:00,65583,1403/11/05
2025-01-24T00:54:00,65575,1403/11/05
2025-01-24T00:55:00,65572,1403/11/05
2025-01-24T00:56:00,65537,1403/11/05
2025-01-24T00:57:00,65506,1403/11/05
2025-01-24T00:58:00,65493,1403/11/05
2025-01-24T00:59:00,65492,1403/11/05
2025-01-24T01:00:00,65538,1403/11/05
2025-01-24T01:01:00,65546,1403/11/05
2025-01-24T01:02:00,65528,1403/11/05
2025-01-24T01:03:00,65491,1403/11/05
2025-01-24T01:04:00,65479,1403/11/05
2025-01-24T01:05:00,65440,1403/11/05
2025-01-24T01:06:00,65400,1403/11/05
2025-01-24T01:07:00,65366,1403/11/05
