date,price18
2025-03-24T00:00:00,66074
2025-03-24T00:01:00,66077
2025-03-24T00:02:00,66030
2025-03-24T00:03:00,66058
2025-03-24T00:04:00,66034
2025-03-24T00:05:00,66053
2025-03-24T00:06:00,66003
2025-03-24T00:07:00,66037
2025-03-24T00:08:00,65995
2025-03-24T00:09:00,66004
2025-03-24T00:10:00,65957
2025-03-24T00:11:00,65910
2025-03-24T00:12:00,65940
2025-03-24T00:13:00,65940
2025-03-24T00:14:00,65944
2025-03-24T00:15:00,65941
2025-03-24T00:16:00,65958
2025-03-24T00:17:00,65954
2025-03-24T00:18:00,65942
2025-03-24T00:19:00,65975
2025-03-24T00:20:00,65991
2025-03-24T00:21:00,65969
2025-03-24T00:22:00,65931
2025-03-24T00:23:00,65926
2025-03-24T00:24:00,65885
2025-03-24T00:25:00,65889
2025-03-24T00:26:00,65914
2025-03-24T00:27:00,65896
2025-03-24T00:28:00,65886
2025-03-24T00:29:00,65837
2025-03-24T00:30:00,65787
2025-03-24T00:31:00,65744
2025-03-24T00:32:00,65712
2025-03-24T00:33:00,65691
2025-03-24T00:34:00,65650
2025-03-24T00:35:00,65616
2025-03-24T00:36:00,65645
2025-03-24T00:37:00,65634
2025-03-24T00:38:00,65646
2025-03-24T00:39:00,65667
2025-03-24T00:40:00,65663
2025-03-24T00:41:00,65666
2025-03-24T00:42:00,65626
2025-03-24T00:43:00,65627
2025-03-24T00:44:00,65618
2025-03-24T00:45:00,65628
2025-03-24T00:46:00,65581
2025-03-24T00:47:00,65551
2025-03-24T00:48:00,65542
2025-03-24T00:49:00,65505
2025-03-24T00:50:00,65513
2025-03-24T00:51:00,65543
2025-03-24T00:52:00,65586
2025-03-24T00:53:00,65586
2025-03-24T00:54:00,65548
2025-03-24T00:55:00,65506
2025-03-24T00:56:00,65457
2025-03-24T00:57:00,65504
2025-03-24T00:58:00,65488
2025-03-24T00:59:00,65442
2025-03-24T01:00:00,65393
2025-03-24T01:01:00,65358
2025-03-24T01:02:00,65345
2025-03-24T01:03:00,65314
2025-03-24T01:04:00,65295
2025-03-24T01:05:00,65336
2025-03-24T01:06:00,65365
2025-03-24T01:07:00,65380
2025-03-24T01:08:00,65355
2025-03-24T01:09:00,65331
2025-03-24T01:10:00,65282
2025-03-24T01:11:00,65331
2025-03-24T01:12:00,65291
2025-03-24T01:13:00,65272
2025-03-24T01:14:00,65262
2025-03-24T01:15:00,65242
2025-03-24T01:16:00,65233
2025-03-24T01:17:00,65212
2025-03-24T01:18:00,65205
2025-03-24T01:19:00,65223
2025-03-24T01:20:00,65228
