date,price18,j_date
2025-04-17T00:00:00,66970,1404/01/28
2025-04-17T00:01:00,66980,1404/01/28
2025-04-17T00:02:00,67000,1404/01/28
2025-04-17T00:03:00,66965,1404/01/28
2025-04-17T00:04:00,66928,1404/01/28
2025-04-17T00:05:00,66887,1404/01/28
2025-04-17T00:06:00,66858,1404/01/28
2025-04-17T00:07:00,66896,1404/01/28
2025-04-17T00:08:00,66945,1404/01/28
2025-04-17T00:09:00,66905,1404/01/28
2025-04-17T00:10:00,66866,1404/01/28
2025-04-17T00:11:00,66872,1404/01/28
2025-04-17T00:12:00,66856,1404/01/28
2025-04-17T00:13:00,66826,1404/01/28
2025-04-17T00:14:00,66839,1404/01/28
2025-04-17T00:15:00,66879,1404/01/28
2025-04-17T00:16:00,66892,1404/01/28
2025-04-17T00:17:00,66898,1404/01/28
2025-04-17T00:18:00,66919,1404/01/28
2025-04-17T00:19:00,66928,1404/01/28
2025-04-17T00:20:00,66968,1404/01/28
2025-04-17T00:21:00,66996,1404/01/28
2025-04-17T00:22:00,67000,1404/01/28
2025-04-17T00:23:00,67000,1404/01/28
2025-04-17T00:24:00,67000,1404/01/28
2025-04-17T00:25:00,66961,1404/01/28
2025-04-17T00:26:00,66925,1404/01/28
2025-04-17T00:27:00,66909,1404/01/28
2025-04-17T00:28:00,66933,1404/01/28
2025-04-17T00:29:00,66927,1404/01/28
2025-04-17T00:30:00,66965,1404/01/28
2025-04-17T00:31:00,66938,1404/01/28
2025-04-17T00:32:00,66964,1404/01/28
2025-04-17T00:33:00,66931,1404/01/28
2025-04-17T00:34:00,66944,1404/01/28
2025-04-17T00:35:00,66960,1404/01/28
2025-04-17T00:36:00,66991,1404/01/28
2025-04-17T00:37:00,67000,1404/01/28
2025-04-17T00:38:00,66968,1404/01/28
2025-04-17T00:39:00,66996,1404/01/28
2025-04-17T00:40:00,67000,1404/01/28
2025-04-17T00:41:00,66970,1404/01/28
2025-04-17T00:42:00,66948,1404/01/28
2025-04-17T00:43:00,66956,1404/01/28
2025-04-17T00:44:00,66946,1404/01/28
2025-04-17T00:45:00,66978,1404/01/28
2025-04-17T00:46:00,66957,1404/01/28
2025-04-17T00:47:00,66983,1404/01/28
2025-04-17T00:48:00,66961,1404/01/28
2025-04-17T00:49:00,66945,1404/01/28
2025-04-17T00:50:00,66967,1404/01/28
2025-04-17T00:51:00,66968,1404/01/28
2025-04-17T00:52:00,66961,1404/01/28
2025-04-17T00:53:00,67000,1404/01/28
2025-04-17T00:54:00,66961,1404/01/28
2025-04-17T00:55:00,66912,1404/01/28
2025-04-17T00:56:00,66865,1404/01/28
2025-04-17T00:57:00,66891,1404/01/28
2025-04-17T00:58:00,66916,1404/01/28
2025-04-17T00:59:00,66879,1404/01/28
2025-04-17T01:00:00,66903,1404/01/28
2025-04-17T01:01:00,66854,1404/01/28
2025-04-17T01:02:00,66843,1404/01/28
2025-04-17T01:03:00,66834,1404/01/28
2025-04-17T01:04:00,66844,1404/01/28
2025-04-17T01:05:00,66866,1404/01/28
2025-04-17T01:06:00,66905,1404/01/28
2025-04-17T01:07:00,66953,1404/01/28
2025-04-17T01:08:00,66955,1404/01/28
2025-04-17T01:09:00,66998,1404/01/28
2025-04-17T01:10:00,66977,1404/01/28
2025-04-17T01:11:00,66974,1404/01/28
2025-04-17T01:12:00,67000,1404/01/28
2025-04-17T01:13:00,66996,1404/01/28
2025-04-17T01:14:00,66992,1404/01/28
2025-04-17T01:15:00,66981,1404/01/28
2025-04-17T01:16:00,66974,1404/01/28
2025-04-17T01:17:00,67000,1404/01/28
2025-04-17T01:18:00,67000,1404/01/28
2025-04-17T01:19:00,66956,1404/01/28
2025-04-17T01:20:00,67000,1404/01/28
2025-04-17T01:21:00,67000,1404/01/28
2025-04-17T01:22:00,67000,1404/01/28
2025-04-17T01:23:00,67000,1404/01/28
2025-04-17T01:24:00,66997,1404/01/28
2025-04-17T01:25:00,67000,1404/01/28
2025-04-17T01:26:00,66960,1404/01/28
2025-04-17T01:27:00,66959,1404/01/28
2025-04-17T01:28:00,66950,1404/01/28
2025-04-17T01:29:00,66917,1404/01/28
2025-04-17T01:30:00,66902,1404/01/28
2025-04-17T01:31:00,66865,1404/01/28
2025-04-17T01:32:00,66898,1404/01/28
2025-04-17T01:33:00,66886,1404/01/28
2025-04-17T01:34:00,66933,1404/01/28
2025-04-17T01:35:00,66928,1404/01/28
2025-04-17T01:36:00,66930,1404/01/28
2025-04-17T01:37:00,66883,1404/01/28
2025-04-17T01:38:00,66912,1404/01/28
2025-04-17T01:39:00,66952,1404/01/28
2025-04-17T01:40:00,66903,1404/01/28
2025-04-17T01:41:00,66884,1404/01/28
2025-04-17T01:42:00,66904,1404/01/28
2025-04-17T01:43:00,66934,1404/01/28
2025-04-17T01:44:00,66938,1404/01/28
2025-04-17T01:45:00,66966,1404/01/28
2025-04-17T01:46:00,66935,1404/01/28
2025-04-17T01:47:00,66916,1404/01/28
2025-04-17T01:48:00,66899,1404/01/28
2025-04-17T01:49:00,66943,1404/01/28
2025-04-17T01:50:00,66927,1404/01/28
2025-04-17T01:51:00,66914,1404/01/28
2025-04-17T01:52:00,66948,1404/01/28
2025-04-17T01:53:00,66975,1404/01/28
2025-04-17T01:54:00,67000,1404/01/28
2025-04-17T01:55:00,67000,1404/01/28
2025-04-17T01:56:00,66967,1404/01/28
2025-04-17T01:57:00,66998,1404/01/28
2025-04-17T01:58:00,67000,1404/01/28
2025-04-17T01:59:00,66963,1404/01/28
2025-04-17T02:00:00,66957,1404/01/28
2025-04-17T02:01:00,66923,1404/01/28
2025-04-17T02:02:00,66959,1404/01/28
2025-04-17T02:03:00,66973,1404/01/28
2025-04-17T02:04:00,66937,1404/01/28
2025-04-17T02:05:00,66964,1404/01/28
2025-04-17T02:06:00,66954,1404/01/28
2025-04-17T02:07:00,66972,1404/01/28
2025-04-17T02:08:00,66973,1404/01/28
2025-04-17T02:09:00,66956,1404/01/28
2025-04-17T02:10:00,66921,1404/01/28
2025-04-17T02:11:00,66945,1404/01/28
2025-04-17T02:12:00,66995,1404/01/28
2025-04-17T02:13:00,67000,1404/01/28
2025-04-17T02:14:00,66969,1404/01/28
2025-04-17T02:15:00,66974,1404/01/28
2025-04-17T02:16:00,67000,1404/01/28
2025-04-17T02:17:00,67000,1404/01/28
2025-04-17T02:18:00,67000,1404/01/28
2025-04-17T02:19:00,66962,1404/01/28
2025-04-17T02:20:00,66966,1404/01/28
2025-04-17T02:21:00,66970,1404/01/28
2025-04-17T02:22:00,66991,1404/01/28
2025-04-17T02:23:00,66972,1404/01/28
2025-04-17T02:24:00,67000,1404/01/28
2025-04-17T02:25:00,66993,1404/01/28
2025-04-17T02:26:00,66956,1404/01/28
2025-04-17T02:27:00,66910,1404/01/28
2025-04-17T02:28:00,66945,1404/01/28
2025-04-17T02:29:00,66973,1404/01/28
2025-04-17T02:30:00,66946,1404/01/28
2025-04-17T02:31:00,66990,1404/01/28
2025-04-17T02:32:00,66966,1404/01/28
2025-04-17T02:33:00,67000,1404/01/28
2025-04-17T02:34:00,66963,1404/01/28
2025-04-17T02:35:00,67000,1404/01/28
2025-04-17T02:36:00,67000,1404/01/28
2025-04-17T02:37:00,67000,1404/01/28
2025-04-17T02:38:00,66967,1404/01/28
2025-04-17T02:39:00,66941,1404/01/28
2025-04-17T02:40:00,66987,1404/01/28
2025-04-17T02:41:00,66980,1404/01/28
2025-04-17T02:42:00,66951,1404/01/28
2025-04-17T02:43:00,66923,1404/01/28
2025-04-17T02:44:00,66961,1404/01/28
2025-04-17T02:45:00,66952,1404/01/28
2025-04-17T02:46:00,67000,1404/01/28
2025-04-17T02:47:00,66963,1404/01/28
2025-04-17T02:48:00,66924,1404/01/28
2025-04-17T02:49:00,66884,1404/01/28
2025-04-17T02:50:00,66911,1404/01/28
2025-04-17T02:51:00,66906,1404/01/28
2025-04-17T02:52:00,66901,1404/01/28
2025-04-17T02:53:00,66879,1404/01/28
2025-04-17T02:54:00,66913,1404/01/28
2025-04-17T02:55:00,66950,1404/01/28
2025-04-17T02:56:00,66907,1404/01/28
2025-04-17T02:57:00,66942,1404/01/28
2025-04-17T02:58:00,66894,1404/01/28
2025-04-17T02:59:00,66849,1404/01/28
2025-04-17T03:00:00,66801,1404/01/28
2025-04-17T03:01:00,66800,1404/01/28
2025-04-17T03:02:00,66775,1404/01/28
2025-04-17T03:03:00,66810,1404/01/28
2025-04-17T03:04:00,66788,1404/01/28
2025-04-17T03:05:00,66740,1404/01/28
2025-04-17T03:06:00,66764,1404/01/28
2025-04-17T03:07:00,66740,1404/01/28
2025-04-17T03:08:00,66700,1404/01/28
2025-04-17T03:09:00,66666,1404/01/28
2025-04-17T03:10:00,66693,1404/01/28
2025-04-17T03:11:00,66718,1404/01/28
2025-04-17T03:12:00,66700,1404/01/28
2025-04-17T03:13:00,66747,1404/01/28
2025-04-17T03:14:00,66697,1404/01/28
2025-04-17T03:15:00,66679,1404/01/28
2025-04-17T03:16:00,66729,1404/01/28
2025-04-17T03:17:00,66772,1404/01/28
2025-04-17T03:18:00,66817,1404/01/28
2025-04-17T03:19:00,66813,1404/01/28
2025-04-17T03:20:00,66799,1404/01/28
2025-04-17T03:21:00,66838,1404/01/28
2025-04-17T03:22:00,66804,1404/01/28
2025-04-17T03:23:00,66766,1404/01/28
2025-04-17T03:24:00,66784,1404/01/28
2025-04-17T03:25:00,66768,1404/01/28
2025-04-17T03:26:00,66763,1404/01/28
2025-04-17T03:27:00,66741,1404/01/28
2025-04-17T03:28:00,66718,1404/01/28
2025-04-17T03:29:00,66734,1404/01/28
2025-04-17T03:30:00,66719,1404/01/28
2025-04-17T03:31:00,66703,1404/01/28
2025-04-17T03:32:00,66744,1404/01/28
2025-04-17T03:33:00,66727,1404/01/28
2025-04-17T03:34:00,66715,1404/01/28
2025-04-17T03:35:00,66715,1404/01/28
2025-04-17T03:36:00,66695,1404/01/28
2025-04-17T03:37:00,66645,1404/01/28
2025-04-17T03:38:00,66658,1404/01/28
2025-04-17T03:39:00,66624,1404/01/28
2025-04-17T03:40:00,66673,1404/01/28
2025-04-17T03:41:00,66646,1404/01/28
2025-04-17T03:42:00,66652,1404/01/28
2025-04-17T03:43:00,66649,1404/01/28
2025-04-17T03:44:00,66679,1404/01/28
2025-04-17T03:45:00,66715,1404/01/28
2025-04-17T03:46:00,66707,1404/01/28
2025-04-17T03:47:00,66720,1404/01/28
2025-04-17T03:48:00,66692,1404/01/28
2025-04-17T03:49:00,66694,1404/01/28
2025-04-17T03:50:00,66655,1404/01/28
2025-04-17T03:51:00,66700,1404/01/28
2025-04-17T03:52:00,66741,1404/01/28
2025-04-17T03:53:00,66782,1404/01/28
2025-04-17T03:54:00,66816,1404/01/28
2025-04-17T03:55:00,66833,1404/01/28
2025-04-17T03:56:00,66835,1404/01/28
2025-04-17T03:57:00,66869,1404/01/28
2025-04-17T03:58:00,66918,1404/01/28
2025-04-17T03:59:00,66875,1404/01/28
2025-04-17T04:00:00,66892,1404/01/28
2025-04-17T04:01:00,66936,1404/01/28
2025-04-17T04:02:00,66939,1404/01/28
2025-04-17T04:03:00,66935,1404/01/28
2025-04-17T04:04:00,66896,1404/01/28
2025-04-17T04:05:00,66860,1404/01/28
2025-04-17T04:06:00,66821,1404/01/28
2025-04-17T04:07:00,66852,1404/01/28
2025-04-17T04:08:00,66881,1404/01/28
2025-04-17T04:09:00,66863,1404/01/28
2025-04-17T04:10:00,66878,1404/01/28
2025-04-17T04:11:00,66840,1404/01/28
2025-04-17T04:12:00,66862,1404/01/28
2025-04-17T04:13:00,66844,1404/01/28
2025-04-17T04:14:00,66826,1404/01/28
2025-04-17T04:15:00,66795,1404/01/28
2025-04-17T04:16:00,66812,1404/01/28
2025-04-17T04:17:00,66810,1404/01/28
2025-04-17T04:18:00,66803,1404/01/28
2025-04-17T04:19:00,66799,1404/01/28
2025-04-17T04:20:00,66786,1404/01/28
2025-04-17T04:21:00,66807,1404/01/28
2025-04-17T04:22:00,66788,1404/01/28
2025-04-17T04:23:00,66760,1404/01/28
2025-04-17T04:24:00,66797,1404/01/28
2025-04-17T04:25:00,66846,1404/01/28
2025-04-17T04:26:00,66845,1404/01/28
2025-04-17T04:27:00,66868,1404/01/28
2025-04-17T04:28:00,66852,1404/01/28
2025-04-17T04:29:00,66861,1404/01/28
2025-04-17T04:30:00,66829,1404/01/28
2025-04-17T04:31:00,66779,1404/01/28
2025-04-17T04:32:00,66763,1404/01/28
2025-04-17T04:33:00,66743,1404/01/28
2025-04-17T04:34:00,66762,1404/01/28
2025-04-17T04:35:00,66718,1404/01/28
2025-04-17T04:36:00,66768,1404/01/28
2025-04-17T04:37:00,66783,1404/01/28
2025-04-17T04:38:00,66811,1404/01/28
2025-04-17T04:39:00,66798,1404/01/28
2025-04-17T04:40:00,66763,1404/01/28
2025-04-17T04:41:00,66805,1404/01/28
2025-04-17T04:42:00,66848,1404/01/28
2025-04-17T04:43:00,66825,1404/01/28
2025-04-17T04:44:00,66863,1404/01/28
2025-04-17T04:45:00,66906,1404/01/28
2025-04-17T04:46:00,66857,1404/01/28
2025-04-17T04:47:00,66900,1404/01/28
2025-04-17T04:48:00,66902,1404/01/28
2025-04-17T04:49:00,66936,1404/01/28
2025-04-17T04:50:00,66952,1404/01/28
2025-04-17T04:51:00,66988,1404/01/28
2025-04-17T04:52:00,66953,1404/01/28
2025-04-17T04:53:00,66974,1404/01/28
2025-04-17T04:54:00,66928,1404/01/28
2025-04-17T04:55:00,66939,1404/01/28
2025-04-17T04:56:00,66917,1404/01/28
2025-04-17T04:57:00,66967,1404/01/28
2025-04-17T04:58:00,66982,1404/01/28
2025-04-17T04:59:00,67000,1404/01/28
2025-04-17T05:00:00,67000,1404/01/28
2025-04-17T05:01:00,67000,1404/01/28
2025-04-17T05:02:00,66982,1404/01/28
2025-04-17T05:03:00,66938,1404/01/28
2025-04-17T05:04:00,66937,1404/01/28
2025-04-17T05:05:00,66954,1404/01/28
2025-04-17T05:06:00,67000,1404/01/28
2025-04-17T05:07:00,67000,1404/01/28
2025-04-17T05:08:00,66955,1404/01/28
2025-04-17T05:09:00,66997,1404/01/28
2025-04-17T05:10:00,67000,1404/01/28
2025-04-17T05:11:00,66952,1404/01/28
2025-04-17T05:12:00,66963,1404/01/28
2025-04-17T05:13:00,66946,1404/01/28
2025-04-17T05:14:00,66983,1404/01/28
2025-04-17T05:15:00,66984,1404/01/28
2025-04-17T05:16:00,66973,1404/01/28
2025-04-17T05:17:00,66941,1404/01/28
2025-04-17T05:18:00,66976,1404/01/28
2025-04-17T05:19:00,67000,1404/01/28
2025-04-17T05:20:00,66997,1404/01/28
2025-04-17T05:21:00,67000,1404/01/28
2025-04-17T05:22:00,66954,1404/01/28
2025-04-17T05:23:00,66910,1404/01/28
2025-04-17T05:24:00,66959,1404/01/28
2025-04-17T05:25:00,66928,1404/01/28
2025-04-17T05:26:00,66949,1404/01/28
2025-04-17T05:27:00,66963,1404/01/28
2025-04-17T05:28:00,66975,1404/01/28
2025-04-17T05:29:00,66951,1404/01/28
2025-04-17T05:30:00,66918,1404/01/28
2025-04-17T05:31:00,66882,1404/01/28
2025-04-17T05:32:00,66849,1404/01/28
2025-04-17T05:33:00,66820,1404/01/28
2025-04-17T05:34:00,66845,1404/01/28
2025-04-17T05:35:00,66816,1404/01/28
2025-04-17T05:36:00,66778,1404/01/28
2025-04-17T05:37:00,66763,1404/01/28
2025-04-17T05:38:00,66801,1404/01/28
2025-04-17T05:39:00,66769,1404/01/28
2025-04-17T05:40:00,66727,1404/01/28
2025-04-17T05:41:00,66695,1404/01/28
2025-04-17T05:42:00,66659,1404/01/28
2025-04-17T05:43:00,66672,1404/01/28
2025-04-17T05:44:00,66634,1404/01/28
2025-04-17T05:45:00,66641,1404/01/28
2025-04-17T05:46:00,66650,1404/01/28
2025-04-17T05:47:00,66643,1404/01/28
2025-04-17T05:48:00,66676,1404/01/28
2025-04-17T05:49:00,66725,1404/01/28
2025-04-17T05:50:00,66724,1404/01/28
2025-04-17T05:51:00,66764,1404/01/28
2025-04-17T05:52:00,66740,1404/01/28
2025-04-17T05:53:00,66696,1404/01/28
2025-04-17T05:54:00,66651,1404/01/28
2025-04-17T05:55:00,66666,1404/01/28
2025-04-17T05:56:00,66709,1404/01/28
2025-04-17T05:57:00,66663,1404/01/28
2025-04-17T05:58:00,66680,1404/01/28
2025-04-17T05:59:00,66674,1404/01/28
2025-04-17T06:00:00,66683,1404/01/28
2025-04-17T06:01:00,66665,1404/01/28
2025-04-17T06:02:00,66629,1404/01/28
2025-04-17T06:03:00,66602,1404/01/28
2025-04-17T06:04:00,66601,1404/01/28
2025-04-17T06:05:00,66571,1404/01/28
2025-04-17T06:06:00,66594,1404/01/28
2025-04-17T06:07:00,66614,1404/01/28
2025-04-17T06:08:00,66630,1404/01/28
2025-04-17T06:09:00,66614,1404/01/28
2025-04-17T06:10:00,66565,1404/01/28
2025-04-17T06:11:00,66567,1404/01/28
2025-04-17T06:12:00,66569,1404/01/28
2025-04-17T06:13:00,66583,1404/01/28
2025-04-17T06:14:00,66585,1404/01/28
2025-04-17T06:15:00,66568,1404/01/28
2025-04-17T06:16:00,66535,1404/01/28
2025-04-17T06:17:00,66550,1404/01/28
2025-04-17T06:18:00,66513,1404/01/28
2025-04-17T06:19:00,66483,1404/01/28
2025-04-17T06:20:00,66515,1404/01/28
2025-04-17T06:21:00,66554,1404/01/28
2025-04-17T06:22:00,66526,1404/01/28
2025-04-17T06:23:00,66513,1404/01/28
2025-04-17T06:24:00,66542,1404/01/28
2025-04-17T06:25:00,66569,1404/01/28
2025-04-17T06:26:00,66548,1404/01/28
2025-04-17T06:27:00,66596,1404/01/28
2025-04-17T06:28:00,66586,1404/01/28
2025-04-17T06:29:00,66636,1404/01/28
2025-04-17T06:30:00,66680,1404/01/28
2025-04-17T06:31:00,66670,1404/01/28
2025-04-17T06:32:00,66661,1404/01/28
2025-04-17T06:33:00,66665,1404/01/28
2025-04-17T06:34:00,66623,1404/01/28
2025-04-17T06:35:00,66658,1404/01/28
2025-04-17T06:36:00,66669,1404/01/28
2025-04-17T06:37:00,66625,1404/01/28
2025-04-17T06:38:00,66657,1404/01/28
2025-04-17T06:39:00,66689,1404/01/28
2025-04-17T06:40:00,66737,1404/01/28
2025-04-17T06:41:00,66768,1404/01/28
2025-04-17T06:42:00,66753,1404/01/28
2025-04-17T06:43:00,66750,1404/01/28
2025-04-17T06:44:00,66730,1404/01/28
2025-04-17T06:45:00,66751,1404/01/28
2025-04-17T06:46:00,66744,1404/01/28
2025-04-17T06:47:00,66768,1404/01/28
2025-04-17T06:48:00,66816,1404/01/28
2025-04-17T06:49:00,66825,1404/01/28
2025-04-17T06:50:00,66840,1404/01/28
2025-04-17T06:51:00,66796,1404/01/28
2025-04-17T06:52:00,66798,1404/01/28
2025-04-17T06:53:00,66769,1404/01/28
2025-04-17T06:54:00,66773,1404/01/28
2025-04-17T06:55:00,66814,1404/01/28
2025-04-17T06:56:00,66778,1404/01/28
2025-04-17T06:57:00,66757,1404/01/28
2025-04-17T06:58:00,66777,1404/01/28
2025-04-17T06:59:00,66764,1404/01/28
2025-04-17T07:00:00,66795,1404/01/28
2025-04-17T07:01:00,66757,1404/01/28
2025-04-17T07:02:00,66757,1404/01/28
2025-04-17T07:03:00,66766,1404/01/28
2025-04-17T07:04:00,66809,1404/01/28
2025-04-17T07:05:00,66771,1404/01/28
2025-04-17T07:06:00,66777,1404/01/28
2025-04-17T07:07:00,66782,1404/01/28
2025-04-17T07:08:00,66831,1404/01/28
2025-04-17T07:09:00,66865,1404/01/28
2025-04-17T07:10:00,66856,1404/01/28
2025-04-17T07:11:00,66874,1404/01/28
2025-04-17T07:12:00,66829,1404/01/28
2025-04-17T07:13:00,66801,1404/01/28
2025-04-17T07:14:00,66816,1404/01/28
2025-04-17T07:15:00,66790,1404/01/28
2025-04-17T07:16:00,66798,1404/01/28
2025-04-17T07:17:00,66749,1404/01/28
2025-04-17T07:18:00,66720,1404/01/28
2025-04-17T07:19:00,66723,1404/01/28
2025-04-17T07:20:00,66730,1404/01/28
2025-04-17T07:21:00,66762,1404/01/28
2025-04-17T07:22:00,66746,1404/01/28
2025-04-17T07:23:00,66732,1404/01/28
2025-04-17T07:24:00,66760,1404/01/28
2025-04-17T07:25:00,66731,1404/01/28
2025-04-17T07:26:00,66776,1404/01/28
2025-04-17T07:27:00,66746,1404/01/28
2025-04-17T07:28:00,66728,1404/01/28
2025-04-17T07:29:00,66755,1404/01/28
2025-04-17T07:30:00,66778,1404/01/28
2025-04-17T07:31:00,66796,1404/01/28
