date,price18,j_date
2025-05-19T00:00:00,66296,1404/02/29
2025-05-19T00:01:00,66254,1404/02/29
2025-05-19T00:02:00,66206,1404/02/29
2025-05-19T00:03:00,66178,1404/02/29
2025-05-19T00:04:00,66197,1404/02/29
2025-05-19T00:05:00,66174,1404/02/29
2025-05-19T00:06:00,66172,1404/02/29
2025-05-19T00:07:00,66127,1404/02/29
2025-05-19T00:08:00,66099,1404/02/29
2025-05-19T00:09:00,66087,1404/02/29
2025-05-19T00:10:00,66113,1404/02/29
2025-05-19T00:11:00,66161,1404/02/29
2025-05-19T00:12:00,66142,1404/02/29
2025-05-19T00:13:00,66110,1404/02/29
2025-05-19T00:14:00,66117,1404/02/29
2025-05-19T00:15:00,66085,1404/02/29
2025-05-19T00:16:00,66072,1404/02/29
2025-05-19T00:17:00,66103,1404/02/29
2025-05-19T00:18:00,66152,1404/02/29
2025-05-19T00:19:00,66140,1404/02/29
2025-05-19T00:20:00,66102,1404/02/29
2025-05-19T00:21:00,66082,1404/02/29
2025-05-19T00:22:00,66040,1404/02/29
2025-05-19T00:23:00,66059,1404/02/29
2025-05-19T00:24:00,66036,1404/02/29
2025-05-19T00:25:00,66029,1404/02/29
2025-05-19T00:26:00,66052,1404/02/29
2025-05-19T00:27:00,66078,1404/02/29
2025-05-19T00:28:00,66076,1404/02/29
2025-05-19T00:29:00,66124,1404/02/29
2025-05-19T00:30:00,66109,1404/02/29
2025-05-19T00:31:00,66103,1404/02/29
2025-05-19T00:32:00,66082,1404/02/29
2025-05-19T00:33:00,66124,1404/02/29
2025-05-19T00:34:00,66164,1404/02/29
2025-05-19T00:35:00,66168,1404/02/29
2025-05-19T00:36:00,66134,1404/02/29
2025-05-19T00:37:00,66119,1404/02/29
2025-05-19T00:38:00,66106,1404/02/29
2025-05-19T00:39:00,66099,1404/02/29
2025-05-19T00:40:00,66145,1404/02/29
2025-05-19T00:41:00,66115,1404/02/29
2025-05-19T00:42:00,66164,1404/02/29
2025-05-19T00:43:00,66121,1404/02/29
2025-05-19T00:44:00,66147,1404/02/29
2025-05-19T00:45:00,66098,1404/02/29
2025-05-19T00:46:00,66129,1404/02/29
2025-05-19T00:47:00,66147,1404/02/29
2025-05-19T00:48:00,66110,1404/02/29
2025-05-19T00:49:00,66064,1404/02/29
2025-05-19T00:50:00,66041,1404/02/29
2025-05-19T00:51:00,66006,1404/02/29
2025-05-19T00:52:00,66019,1404/02/29
2025-05-19T00:53:00,65981,1404/02/29
2025-05-19T00:54:00,65994,1404/02/29
2025-05-19T00:55:00,65956,1404/02/29
2025-05-19T00:56:00,65963,1404/02/29
2025-05-19T00:57:00,65922,1404/02/29
2025-05-19T00:58:00,65918,1404/02/29
2025-05-19T00:59:00,65892,1404/02/29
2025-05-19T01:00:00,65892,1404/02/29
