date,price18
2025-01-30T00:00:00,65175
2025-01-30T00:01:00,65219
2025-01-30T00:02:00,65225
2025-01-30T00:03:00,65255
2025-01-30T00:04:00,65234
2025-01-30T00:05:00,65256
2025-01-30T00:06:00,65236
2025-01-30T00:07:00,65260
2025-01-30T00:08:00,65226
2025-01-30T00:09:00,65179
2025-01-30T00:10:00,65146
2025-01-30T00:11:00,65111
2025-01-30T00:12:00,65104
2025-01-30T00:13:00,65114
2025-01-30T00:14:00,65123
2025-01-30T00:15:00,65164
2025-01-30T00:16:00,65209
2025-01-30T00:17:00,65257
2025-01-30T00:18:00,65217
2025-01-30T00:19:00,65261
2025-01-30T00:20:00,65300
2025-01-30T00:21:00,65297
2025-01-30T00:22:00,65320
2025-01-30T00:23:00,65331
2025-01-30T00:24:00,65336
2025-01-30T00:25:00,65361
2025-01-30T00:26:00,65384
2025-01-30T00:27:00,65428
2025-01-30T00:28:00,65449
2025-01-30T00:29:00,65415
2025-01-30T00:30:00,65408
2025-01-30T00:31:00,65416
2025-01-30T00:32:00,65409
2025-01-30T00:33:00,65388
2025-01-30T00:34:00,65423
2025-01-30T00:35:00,65376
2025-01-30T00:36:00,65415
2025-01-30T00:37:00,65460
2025-01-30T00:38:00,65480
2025-01-30T00:39:00,65443
2025-01-30T00:40:00,65421
2025-01-30T00:41:00,65392
2025-01-30T00:42:00,65347
2025-01-30T00:43:00,65374
2025-01-30T00:44:00,65373
2025-01-30T00:45:00,65363
2025-01-30T00:46:00,65380
2025-01-30T00:47:00,65376
2025-01-30T00:48:00,65420
2025-01-30T00:49:00,65434
2025-01-30T00:50:00,65450
2025-01-30T00:51:00,65482
2025-01-30T00:52:00,65525
2025-01-30T00:53:00,65475
2025-01-30T00:54:00,65479
2025-01-30T00:55:00,65454
2025-01-30T00:56:00,65457
2025-01-30T00:57:00,65422
2025-01-30T00:58:00,65394
2025-01-30T00:59:00,65409
2025-01-30T01:00:00,65407
2025-01-30T01:01:00,65370
2025-01-30T01:02:00,65378
2025-01-30T01:03:00,65360
2025-01-30T01:04:00,65402
2025-01-30T01:05:00,65403
2025-01-30T01:06:00,65375
2025-01-30T01:07:00,65353
2025-01-30T01:08:00,65351
2025-01-30T01:09:00,65362
2025-01-30T01:10:00,65380
2025-01-30T01:11:00,65356
2025-01-30T01:12:00,65363
2025-01-30T01:13:00,65383
2025-01-30T01:14:00,65385
2025-01-30T01:15:00,65400
2025-01-30T01:16:00,65401
2025-01-30T01:17:00,65365
2025-01-30T01:18:00,65385
2025-01-30T01:19:00,65357
2025-01-30T01:20:00,65308
2025-01-30T01:21:00,65343
2025-01-30T01:22:00,65384
2025-01-30T01:23:00,65395
2025-01-30T01:24:00,65432
2025-01-30T01:25:00,65445
2025-01-30T01:26:00,65478
2025-01-30T01:27:00,65457
2025-01-30T01:28:00,65490
2025-01-30T01:29:00,65528
2025-01-30T01:30:00,65561
2025-01-30T01:31:00,65582
2025-01-30T01:32:00,65598
2025-01-30T01:33:00,65625
2025-01-30T01:34:00,65661
2025-01-30T01:35:00,65631
2025-01-30T01:36:00,65635
2025-01-30T01:37:00,65628
2025-01-30T01:38:00,65613
2025-01-30T01:39:00,65628
2025-01-30T01:40:00,65625
2025-01-30T01:41:00,65614
2025-01-30T01:42:00,65619
2025-01-30T01:43:00,65571
2025-01-30T01:44:00,65611
2025-01-30T01:45:00,65657
2025-01-30T01:46:00,65621
2025-01-30T01:47:00,65588
2025-01-30T01:48:00,65634
2025-01-30T01:49:00,65629
2025-01-30T01:50:00,65621
2025-01-30T01:51:00,65609
2025-01-30T01:52:00,65624
