date,price18,j_date
2025-03-18T00:00:00,65087,1403/12/28
2025-03-18T00:01:00,65053,1403/12/28
2025-03-18T00:02:00,65041,1403/12/28
2025-03-18T00:03:00,65054,1403/12/28
2025-03-18T00:04:00,65058,1403/12/28
2025-03-18T00:05:00,65066,1403/12/28
2025-03-18T00:06:00,65067,1403/12/28
2025-03-18T00:07:00,65084,1403/12/28
2025-03-18T00:08:00,65128,1403/12/28
2025-03-18T00:09:00,65078,1403/12/28
2025-03-18T00:10:00,65039,1403/12/28
2025-03-18T00:11:00,65001,1403/12/28
2025-03-18T00:12:00,65014,1403/12/28
2025-03-18T00:13:00,65022,1403/12/28
2025-03-18T00:14:00,65000,1403/12/28
2025-03-18T00:15:00,65017,1403/12/28
2025-03-18T00:16:00,65030,1403/12/28
2025-03-18T00:17:00,65048,1403/12/28
2025-03-18T00:18:00,65012,1403/12/28
2025-03-18T00:19:00,65046,1403/12/28
2025-03-18T00:20:00,65050,1403/12/28
2025-03-18T00:21:00,65062,1403/12/28
2025-03-18T00:22:00,65058,1403/12/28
2025-03-18T00:23:00,65064,1403/12/28
2025-03-18T00:24:00,65033,1403/12/28
2025-03-18T00:25:00,65000,1403/12/28
2025-03-18T00:26:00,65049,1403/12/28
2025-03-18T00:27:00,65061,1403/12/28
2025-03-18T00:28:00,65030,1403/12/28
2025-03-18T00:29:00,65038,1403/12/28
2025-03-18T00:30:00,65000,1403/12/28
2025-03-18T00:31:00,65000,1403/12/28
2025-03-18T00:32:00,65043,1403/12/28
2025-03-18T00:33:00,65028,1403/12/28
2025-03-18T00:34:00,65026,1403/12/28
2025-03-18T00:35:00,65000,1403/12/28
2025-03-18T00:36:00,65000,1403/12/28
2025-03-18T00:37:00,65011,1403/12/28
2025-03-18T00:38:00,65045,1403/12/28
2025-03-18T00:39:00,65058,1403/12/28
2025-03-18T00:40:00,65045,1403/12/28
2025-03-18T00:41:00,65076,1403/12/28
2025-03-18T00:42:00,65060,1403/12/28
2025-03-18T00:43:00,65056,1403/12/28
2025-03-18T00:44:00,65060,1403/12/28
2025-03-18T00:45:00,65037,1403/12/28
2025-03-18T00:46:00,65000,1403/12/28
2025-03-18T00:47:00,65029,1403/12/28
2025-03-18T00:48:00,65016,1403/12/28
2025-03-18T00:49:00,65020,1403/12/28
2025-03-18T00:50:00,65000,1403/12/28
2025-03-18T00:51:00,65000,1403/12/28
2025-03-18T00:52:00,65003,1403/12/28
2025-03-18T00:53:00,65030,1403/12/28
2025-03-18T00:54:00,65000,1403/12/28
2025-03-18T00:55:00,65000,1403/12/28
2025-03-18T00:56:00,65000,1403/12/28
2025-03-18T00:57:00,65032,1403/12/28
2025-03-18T00:58:00,65041,1403/12/28
2025-03-18T00:59:00,65083,1403/12/28
2025-03-18T01:00:00,65064,1403/12/28
2025-03-18T01:01:00,65066,1403/12/28
2025-03-18T01:02:00,65043,1403/12/28
2025-03-18T01:03:00,65066,1403/12/28
2025-03-18T01:04:00,65107,1403/12/28
2025-03-18T01:05:00,65089,1403/12/28
2025-03-18T01:06:00,65084,1403/12/28
2025-03-18T01:07:00,65092,1403/12/28
2025-03-18T01:08:00,65118,1403/12/28
2025-03-18T01:09:00,65155,1403/12/28
2025-03-18T01:10:00,65163,1403/12/28
2025-03-18T01:11:00,65118,1403/12/28
2025-03-18T01:12:00,65165,1403/12/28
2025-03-18T01:13:00,65115,1403/12/28
2025-03-18T01:14:00,65065,1403/12/28
2025-03-18T01:15:00,65108,1403/12/28
2025-03-18T01:16:00,65074,1403/12/28
2025-03-18T01:17:00,65107,1403/12/28
2025-03-18T01:18:00,65121,1403/12/28
2025-03-18T01:19:00,65083,1403/12/28
2025-03-18T01:20:00,65111,1403/12/28
2025-03-18T01:21:00,65074,1403/12/28
2025-03-18T01:22:00,65091,1403/12/28
2025-03-18T01:23:00,65098,1403/12/28
2025-03-18T01:24:00,65132,1403/12/28
2025-03-18T01:25:00,65104,1403/12/28
2025-03-18T01:26:00,65108,1403/12/28
2025-03-18T01:27:00,65083,1403/12/28
2025-03-18T01:28:00,65041,1403/12/28
2025-03-18T01:29:00,65011,1403/12/28
2025-03-18T01:30:00,65058,1403/12/28
2025-03-18T01:31:00,65086,1403/12/28
2025-03-18T01:32:00,65036,1403/12/28
2025-03-18T01:33:00,65037,1403/12/28
2025-03-18T01:34:00,65038,1403/12/28
2025-03-18T01:35:00,65000,1403/12/28
2025-03-18T01:36:00,65000,1403/12/28
2025-03-18T01:37:00,65030,1403/12/28
2025-03-18T01:38:00,65075,1403/12/28
2025-03-18T01:39:00,65031,1403/12/28
2025-03-18T01:40:00,65050,1403/12/28
2025-03-18T01:41:00,65041,1403/12/28
2025-03-18T01:42:00,65045,1403/12/28
2025-03-18T01:43:00,65037,1403/12/28
2025-03-18T01:44:00,65022,1403/12/28
2025-03-18T01:45:00,65034,1403/12/28
2025-03-18T01:46:00,65076,1403/12/28
2025-03-18T01:47:00,65111,1403/12/28
2025-03-18T01:48:00,65091,1403/12/28
2025-03-18T01:49:00,65067,1403/12/28
2025-03-18T01:50:00,65061,1403/12/28
2025-03-18T01:51:00,65081,1403/12/28
2025-03-18T01:52:00,65053,1403/12/28
2025-03-18T01:53:00,65045,1403/12/28
2025-03-18T01:54:00,65026,1403/12/28
2025-03-18T01:55:00,65040,1403/12/28
2025-03-18T01:56:00,65023,1403/12/28
2025-03-18T01:57:00,65003,1403/12/28
2025-03-18T01:58:00,65045,1403/12/28
2025-03-18T01:59:00,65073,1403/12/28
2025-03-18T02:00:00,65078,1403/12/28
2025-03-18T02:01:00,65084,1403/12/28
2025-03-18T02:02:00,65052,1403/12/28
2025-03-18T02:03:00,65026,1403/12/28
2025-03-18T02:04:00,65000,1403/12/28
2025-03-18T02:05:00,65030,1403/12/28
2025-03-18T02:06:00,65050,1403/12/28
2025-03-18T02:07:00,65028,1403/12/28
2025-03-18T02:08:00,65020,1403/12/28
2025-03-18T02:09:00,65000,1403/12/28
2025-03-18T02:10:00,65035,1403/12/28
2025-03-18T02:11:00,65049,1403/12/28
2025-03-18T02:12:00,65091,1403/12/28
2025-03-18T02:13:00,65107,1403/12/28
2025-03-18T02:14:00,65064,1403/12/28
2025-03-18T02:15:00,65048,1403/12/28
2025-03-18T02:16:00,65041,1403/12/28
2025-03-18T02:17:00,65052,1403/12/28
2025-03-18T02:18:00,65045,1403/12/28
2025-03-18T02:19:00,65043,1403/12/28
2025-03-18T02:20:00,65090,1403/12/28
2025-03-18T02:21:00,65055,1403/12/28
2025-03-18T02:22:00,65061,1403/12/28
2025-03-18T02:23:00,65087,1403/12/28
2025-03-18T02:24:00,65067,1403/12/28
2025-03-18T02:25:00,65091,1403/12/28
2025-03-18T02:26:00,65064,1403/12/28
2025-03-18T02:27:00,65104,1403/12/28
2025-03-18T02:28:00,65117,1403/12/28
2025-03-18T02:29:00,65095,1403/12/28
2025-03-18T02:30:00,65114,1403/12/28
2025-03-18T02:31:00,65106,1403/12/28
2025-03-18T02:32:00,65144,1403/12/28
2025-03-18T02:33:00,65112,1403/12/28
2025-03-18T02:34:00,65088,1403/12/28
2025-03-18T02:35:00,65077,1403/12/28
2025-03-18T02:36:00,65028,1403/12/28
2025-03-18T02:37:00,65003,1403/12/28
2025-03-18T02:38:00,65022,1403/12/28
2025-03-18T02:39:00,65038,1403/12/28
2025-03-18T02:40:00,65063,1403/12/28
2025-03-18T02:41:00,65075,1403/12/28
2025-03-18T02:42:00,65042,1403/12/28
2025-03-18T02:43:00,65087,1403/12/28
2025-03-18T02:44:00,65071,1403/12/28
2025-03-18T02:45:00,65032,1403/12/28
2025-03-18T02:46:00,65000,1403/12/28
2025-03-18T02:47:00,65008,1403/12/28
2025-03-18T02:48:00,65053,1403/12/28
2025-03-18T02:49:00,65103,1403/12/28
2025-03-18T02:50:00,65135,1403/12/28
2025-03-18T02:51:00,65137,1403/12/28
2025-03-18T02:52:00,65121,1403/12/28
2025-03-18T02:53:00,65144,1403/12/28
2025-03-18T02:54:00,65124,1403/12/28
2025-03-18T02:55:00,65092,1403/12/28
2025-03-18T02:56:00,65141,1403/12/28
2025-03-18T02:57:00,65161,1403/12/28
2025-03-18T02:58:00,65145,1403/12/28
2025-03-18T02:59:00,65156,1403/12/28
2025-03-18T03:00:00,65206,1403/12/28
2025-03-18T03:01:00,65202,1403/12/28
2025-03-18T03:02:00,65160,1403/12/28
2025-03-18T03:03:00,65124,1403/12/28
2025-03-18T03:04:00,65148,1403/12/28
2025-03-18T03:05:00,65113,1403/12/28
2025-03-18T03:06:00,65088,1403/12/28
2025-03-18T03:07:00,65095,1403/12/28
2025-03-18T03:08:00,65100,1403/12/28
2025-03-18T03:09:00,65060,1403/12/28
2025-03-18T03:10:00,65081,1403/12/28
