date,price18,j_date
2025-03-07T00:00:00,67000,1403/12/17
2025-03-07T00:01:00,66958,1403/12/17
2025-03-07T00:02:00,66945,1403/12/17
2025-03-07T00:03:00,66928,1403/12/17
2025-03-07T00:04:00,66958,1403/12/17
2025-03-07T00:05:00,66961,1403/12/17
2025-03-07T00:06:00,66974,1403/12/17
2025-03-07T00:07:00,66939,1403/12/17
2025-03-07T00:08:00,66926,1403/12/17
2025-03-07T00:09:00,66909,1403/12/17
2025-03-07T00:10:00,66930,1403/12/17
2025-03-07T00:11:00,66964,1403/12/17
2025-03-07T00:12:00,66947,1403/12/17
2025-03-07T00:13:00,66990,1403/12/17
2025-03-07T00:14:00,67000,1403/12/17
2025-03-07T00:15:00,66971,1403/12/17
2025-03-07T00:16:00,66966,1403/12/17
2025-03-07T00:17:00,66929,1403/12/17
2025-03-07T00:18:00,66929,1403/12/17
2025-03-07T00:19:00,66963,1403/12/17
2025-03-07T00:20:00,67000,1403/12/17
2025-03-07T00:21:00,66967,1403/12/17
2025-03-07T00:22:00,67000,1403/12/17
2025-03-07T00:23:00,67000,1403/12/17
2025-03-07T00:24:00,67000,1403/12/17
2025-03-07T00:25:00,66960,1403/12/17
2025-03-07T00:26:00,66962,1403/12/17
2025-03-07T00:27:00,66990,1403/12/17
2025-03-07T00:28:00,66999,1403/12/17
2025-03-07T00:29:00,66983,1403/12/17
2025-03-07T00:30:00,67000,1403/12/17
2025-03-07T00:31:00,66980,1403/12/17
2025-03-07T00:32:00,67000,1403/12/17
2025-03-07T00:33:00,66966,1403/12/17
2025-03-07T00:34:00,66975,1403/12/17
2025-03-07T00:35:00,66938,1403/12/17
2025-03-07T00:36:00,66943,1403/12/17
2025-03-07T00:37:00,66986,1403/12/17
2025-03-07T00:38:00,66957,1403/12/17
2025-03-07T00:39:00,66988,1403/12/17
2025-03-07T00:40:00,66980,1403/12/17
2025-03-07T00:41:00,67000,1403/12/17
2025-03-07T00:42:00,67000,1403/12/17
2025-03-07T00:43:00,67000,1403/12/17
2025-03-07T00:44:00,66967,1403/12/17
2025-03-07T00:45:00,66947,1403/12/17
2025-03-07T00:46:00,66973,1403/12/17
2025-03-07T00:47:00,66977,1403/12/17
2025-03-07T00:48:00,66999,1403/12/17
2025-03-07T00:49:00,66968,1403/12/17
2025-03-07T00:50:00,67000,1403/12/17
2025-03-07T00:51:00,67000,1403/12/17
2025-03-07T00:52:00,67000,1403/12/17
2025-03-07T00:53:00,67000,1403/12/17
2025-03-07T00:54:00,66993,1403/12/17
2025-03-07T00:55:00,66975,1403/12/17
2025-03-07T00:56:00,66975,1403/12/17
2025-03-07T00:57:00,66965,1403/12/17
2025-03-07T00:58:00,66951,1403/12/17
2025-03-07T00:59:00,66925,1403/12/17
2025-03-07T01:00:00,66922,1403/12/17
2025-03-07T01:01:00,66938,1403/12/17
2025-03-07T01:02:00,66986,1403/12/17
2025-03-07T01:03:00,66944,1403/12/17
2025-03-07T01:04:00,66937,1403/12/17
2025-03-07T01:05:00,66949,1403/12/17
2025-03-07T01:06:00,66977,1403/12/17
2025-03-07T01:07:00,67000,1403/12/17
2025-03-07T01:08:00,67000,1403/12/17
2025-03-07T01:09:00,67000,1403/12/17
2025-03-07T01:10:00,67000,1403/12/17
2025-03-07T01:11:00,66954,1403/12/17
2025-03-07T01:12:00,66906,1403/12/17
2025-03-07T01:13:00,66907,1403/12/17
2025-03-07T01:14:00,66866,1403/12/17
2025-03-07T01:15:00,66839,1403/12/17
2025-03-07T01:16:00,66862,1403/12/17
2025-03-07T01:17:00,66903,1403/12/17
2025-03-07T01:18:00,66929,1403/12/17
2025-03-07T01:19:00,66906,1403/12/17
2025-03-07T01:20:00,66896,1403/12/17
2025-03-07T01:21:00,66854,1403/12/17
2025-03-07T01:22:00,66812,1403/12/17
2025-03-07T01:23:00,66814,1403/12/17
2025-03-07T01:24:00,66790,1403/12/17
2025-03-07T01:25:00,66811,1403/12/17
2025-03-07T01:26:00,66765,1403/12/17
2025-03-07T01:27:00,66744,1403/12/17
2025-03-07T01:28:00,66745,1403/12/17
2025-03-07T01:29:00,66730,1403/12/17
2025-03-07T01:30:00,66720,1403/12/17
2025-03-07T01:31:00,66763,1403/12/17
2025-03-07T01:32:00,66796,1403/12/17
2025-03-07T01:33:00,66840,1403/12/17
2025-03-07T01:34:00,66860,1403/12/17
2025-03-07T01:35:00,66859,1403/12/17
2025-03-07T01:36:00,66891,1403/12/17
2025-03-07T01:37:00,66880,1403/12/17
2025-03-07T01:38:00,66927,1403/12/17
2025-03-07T01:39:00,66966,1403/12/17
2025-03-07T01:40:00,66945,1403/12/17
2025-03-07T01:41:00,66984,1403/12/17
2025-03-07T01:42:00,67000,1403/12/17
2025-03-07T01:43:00,66992,1403/12/17
2025-03-07T01:44:00,67000,1403/12/17
2025-03-07T01:45:00,66997,1403/12/17
2025-03-07T01:46:00,66989,1403/12/17
2025-03-07T01:47:00,66986,1403/12/17
2025-03-07T01:48:00,66977,1403/12/17
2025-03-07T01:49:00,66987,1403/12/17
2025-03-07T01:50:00,66996,1403/12/17
2025-03-07T01:51:00,67000,1403/12/17
2025-03-07T01:52:00,66961,1403/12/17
