date,price18,j_date
2025-05-18T00:00:00,65000,1404/02/28
2025-05-18T00:01:00,65012,1404/02/28
2025-05-18T00:02:00,65040,1404/02/28
2025-05-18T00:03:00,65012,1404/02/28
2025-05-18T00:04:00,65038,1404/02/28
2025-05-18T00:05:00,65000,1404/02/28
2025-05-18T00:06:00,65000,1404/02/28
2025-05-18T00:07:00,65000,1404/02/28
2025-05-18T00:08:00,65000,1404/02/28
2025-05-18T00:09:00,65000,1404/02/28
2025-05-18T00:10:00,65025,1404/02/28
2025-05-18T00:11:00,65000,1404/02/28
2025-05-18T00:12:00,65000,1404/02/28
2025-05-18T00:13:00,65000,1404/02/28
2025-05-18T00:14:00,65033,1404/02/28
2025-05-18T00:15:00,65000,1404/02/28
2025-05-18T00:16:00,65000,1404/02/28
2025-05-18T00:17:00,65000,1404/02/28
2025-05-18T00:18:00,65000,1404/02/28
2025-05-18T00:19:00,65000,1404/02/28
2025-05-18T00:20:00,65000,1404/02/28
2025-05-18T00:21:00,65038,1404/02/28
2025-05-18T00:22:00,65056,1404/02/28
2025-05-18T00:23:00,65091,1404/02/28
2025-05-18T00:24:00,65046,1404/02/28
2025-05-18T00:25:00,65004,1404/02/28
2025-05-18T00:26:00,65000,1404/02/28
2025-05-18T00:27:00,65048,1404/02/28
2025-05-18T00:28:00,65049,1404/02/28
2025-05-18T00:29:00,65095,1404/02/28
2025-05-18T00:30:00,65078,1404/02/28
2025-05-18T00:31:00,65070,1404/02/28
2025-05-18T00:32:00,65090,1404/02/28
2025-05-18T00:33:00,65139,1404/02/28
2025-05-18T00:34:00,65144,1404/02/28
2025-05-18T00:35:00,65130,1404/02/28
2025-05-18T00:36:00,65099,1404/02/28
2025-05-18T00:37:00,65100,1404/02/28
2025-05-18T00:38:00,65148,1404/02/28
2025-05-18T00:39:00,65159,1404/02/28
2025-05-18T00:40:00,65188,1404/02/28
2025-05-18T00:41:00,65190,1404/02/28
2025-05-18T00:42:00,65176,1404/02/28
2025-05-18T00:43:00,65148,1404/02/28
2025-05-18T00:44:00,65175,1404/02/28
2025-05-18T00:45:00,65190,1404/02/28
2025-05-18T00:46:00,65234,1404/02/28
2025-05-18T00:47:00,65272,1404/02/28
2025-05-18T00:48:00,65231,1404/02/28
2025-05-18T00:49:00,65270,1404/02/28
2025-05-18T00:50:00,65286,1404/02/28
2025-05-18T00:51:00,65334,1404/02/28
2025-05-18T00:52:00,65326,1404/02/28
2025-05-18T00:53:00,65366,1404/02/28
2025-05-18T00:54:00,65395,1404/02/28
2025-05-18T00:55:00,65410,1404/02/28
2025-05-18T00:56:00,65389,1404/02/28
2025-05-18T00:57:00,65361,1404/02/28
2025-05-18T00:58:00,65326,1404/02/28
2025-05-18T00:59:00,65276,1404/02/28
2025-05-18T01:00:00,65254,1404/02/28
2025-05-18T01:01:00,65288,1404/02/28
2025-05-18T01:02:00,65265,1404/02/28
2025-05-18T01:03:00,65302,1404/02/28
2025-05-18T01:04:00,65269,1404/02/28
2025-05-18T01:05:00,65258,1404/02/28
2025-05-18T01:06:00,65251,1404/02/28
2025-05-18T01:07:00,65295,1404/02/28
2025-05-18T01:08:00,65256,1404/02/28
2025-05-18T01:09:00,65277,1404/02/28
2025-05-18T01:10:00,65227,1404/02/28
2025-05-18T01:11:00,65274,1404/02/28
2025-05-18T01:12:00,65261,1404/02/28
2025-05-18T01:13:00,65239,1404/02/28
2025-05-18T01:14:00,65220,1404/02/28
2025-05-18T01:15:00,65254,1404/02/28
2025-05-18T01:16:00,65247,1404/02/28
2025-05-18T01:17:00,65221,1404/02/28
2025-05-18T01:18:00,65200,1404/02/28
2025-05-18T01:19:00,65238,1404/02/28
2025-05-18T01:20:00,65236,1404/02/28
2025-05-18T01:21:00,65187,1404/02/28
2025-05-18T01:22:00,65154,1404/02/28
2025-05-18T01:23:00,65197,1404/02/28
2025-05-18T01:24:00,65172,1404/02/28
2025-05-18T01:25:00,65173,1404/02/28
2025-05-18T01:26:00,65149,1404/02/28
2025-05-18T01:27:00,65154,1404/02/28
2025-05-18T01:28:00,65118,1404/02/28
2025-05-18T01:29:00,65160,1404/02/28
2025-05-18T01:30:00,65130,1404/02/28
2025-05-18T01:31:00,65167,1404/02/28
2025-05-18T01:32:00,65184,1404/02/28
2025-05-18T01:33:00,65199,1404/02/28
2025-05-18T01:34:00,65189,1404/02/28
2025-05-18T01:35:00,65185,1404/02/28
2025-05-18T01:36:00,65156,1404/02/28
2025-05-18T01:37:00,65190,1404/02/28
2025-05-18T01:38:00,65164,1404/02/28
2025-05-18T01:39:00,65159,1404/02/28
2025-05-18T01:40:00,65160,1404/02/28
2025-05-18T01:41:00,65155,1404/02/28
2025-05-18T01:42:00,65169,1404/02/28
2025-05-18T01:43:00,65188,1404/02/28
2025-05-18T01:44:00,65179,1404/02/28
2025-05-18T01:45:00,65228,1404/02/28
2025-05-18T01:46:00,65190,1404/02/28
2025-05-18T01:47:00,65140,1404/02/28
2025-05-18T01:48:00,65141,1404/02/28
2025-05-18T01:49:00,65138,1404/02/28
2025-05-18T01:50:00,65139,1404/02/28
2025-05-18T01:51:00,65142,1404/02/28
2025-05-18T01:52:00,65144,1404/02/28
2025-05-18T01:53:00,65102,1404/02/28
2025-05-18T01:54:00,65094,1404/02/28
2025-05-18T01:55:00,65088,1404/02/28
2025-05-18T01:56:00,65112,1404/02/28
2025-05-18T01:57:00,65071,1404/02/28
2025-05-18T01:58:00,65040,1404/02/28
2025-05-18T01:59:00,65000,1404/02/28
2025-05-18T02:00:00,65000,1404/02/28
2025-05-18T02:01:00,65008,1404/02/28
2025-05-18T02:02:00,65012,1404/02/28
2025-05-18T02:03:00,65000,1404/02/28
2025-05-18T02:04:00,65000,1404/02/28
2025-05-18T02:05:00,65000,1404/02/28
2025-05-18T02:06:00,65045,1404/02/28
2025-05-18T02:07:00,65043,1404/02/28
2025-05-18T02:08:00,65039,1404/02/28
2025-05-18T02:09:00,65059,1404/02/28
2025-05-18T02:10:00,65088,1404/02/28
2025-05-18T02:11:00,65058,1404/02/28
2025-05-18T02:12:00,65083,1404/02/28
2025-05-18T02:13:00,65038,1404/02/28
2025-05-18T02:14:00,65012,1404/02/28
2025-05-18T02:15:00,65000,1404/02/28
2025-05-18T02:16:00,65000,1404/02/28
2025-05-18T02:17:00,65043,1404/02/28
2025-05-18T02:18:00,65025,1404/02/28
2025-05-18T02:19:00,65032,1404/02/28
2025-05-18T02:20:00,65041,1404/02/28
2025-05-18T02:21:00,65008,1404/02/28
2025-05-18T02:22:00,65034,1404/02/28
2025-05-18T02:23:00,65054,1404/02/28
2025-05-18T02:24:00,65081,1404/02/28
