date,price18,j_date
2025-02-11T00:00:00,65261,1403/11/23
2025-02-11T00:01:00,65240,1403/11/23
2025-02-11T00:02:00,65233,1403/11/23
2025-02-11T00:03:00,65283,1403/11/23
2025-02-11T00:04:00,65251,1403/11/23
2025-02-11T00:05:00,65246,1403/11/23
2025-02-11T00:06:00,65264,1403/11/23
2025-02-11T00:07:00,65266,1403/11/23
2025-02-11T00:08:00,65233,1403/11/23
2025-02-11T00:09:00,65210,1403/11/23
2025-02-11T00:10:00,65168,1403/11/23
2025-02-11T00:11:00,65126,1403/11/23
2025-02-11T00:12:00,65134,1403/11/23
2025-02-11T00:13:00,65110,1403/11/23
2025-02-11T00:14:00,65117,1403/11/23
2025-02-11T00:15:00,65123,1403/11/23
2025-02-11T00:16:00,65088,1403/11/23
2025-02-11T00:17:00,65084,1403/11/23
2025-02-11T00:18:00,65112,1403/11/23
2025-02-11T00:19:00,65125,1403/11/23
2025-02-11T00:20:00,65082,1403/11/23
2025-02-11T00:21:00,65083,1403/11/23
2025-02-11T00:22:00,65070,1403/11/23
2025-02-11T00:23:00,65087,1403/11/23
2025-02-11T00:24:00,65083,1403/11/23
2025-02-11T00:25:00,65120,1403/11/23
2025-02-11T00:26:00,65107,1403/11/23
2025-02-11T00:27:00,65151,1403/11/23
2025-02-11T00:28:00,65113,1403/11/23
2025-02-11T00:29:00,65107,1403/11/23
2025-02-11T00:30:00,65078,1403/11/23
2025-02-11T00:31:00,65082,1403/11/23
2025-02-11T00:32:00,65116,1403/11/23
2025-02-11T00:33:00,65101,1403/11/23
2025-02-11T00:34:00,65116,1403/11/23
2025-02-11T00:35:00,65088,1403/11/23
2025-02-11T00:36:00,65076,1403/11/23
2025-02-11T00:37:00,65031,1403/11/23
2025-02-11T00:38:00,65005,1403/11/23
2025-02-11T00:39:00,65025,1403/11/23
2025-02-11T00:40:00,65054,1403/11/23
2025-02-11T00:41:00,65047,1403/11/23
2025-02-11T00:42:00,65014,1403/11/23
2025-02-11T00:43:00,65000,1403/11/23
2025-02-11T00:44:00,65006,1403/11/23
2025-02-11T00:45:00,65000,1403/11/23
2025-02-11T00:46:00,65000,1403/11/23
2025-02-11T00:47:00,65029,1403/11/23
2025-02-11T00:48:00,65041,1403/11/23
2025-02-11T00:49:00,65089,1403/11/23
2025-02-11T00:50:00,65088,1403/11/23
2025-02-11T00:51:00,65073,1403/11/23
2025-02-11T00:52:00,65118,1403/11/23
2025-02-11T00:53:00,65079,1403/11/23
2025-02-11T00:54:00,65097,1403/11/23
2025-02-11T00:55:00,65097,1403/11/23
2025-02-11T00:56:00,65057,1403/11/23
2025-02-11T00:57:00,65041,1403/11/23
2025-02-11T00:58:00,65073,1403/11/23
2025-02-11T00:59:00,65117,1403/11/23
2025-02-11T01:00:00,65103,1403/11/23
2025-02-11T01:01:00,65067,1403/11/23
2025-02-11T01:02:00,65019,1403/11/23
2025-02-11T01:03:00,65011,1403/11/23
2025-02-11T01:04:00,65053,1403/11/23
2025-02-11T01:05:00,65069,1403/11/23
2025-02-11T01:06:00,65063,1403/11/23
2025-02-11T01:07:00,65025,1403/11/23
2025-02-11T01:08:00,65000,1403/11/23
2025-02-11T01:09:00,65000,1403/11/23
2025-02-11T01:10:00,65000,1403/11/23
2025-02-11T01:11:00,65000,1403/11/23
2025-02-11T01:12:00,65000,1403/11/23
2025-02-11T01:13:00,65033,1403/11/23
2025-02-11T01:14:00,65079,1403/11/23
2025-02-11T01:15:00,65086,1403/11/23
2025-02-11T01:16:00,65065,1403/11/23
2025-02-11T01:17:00,65037,1403/11/23
2025-02-11T01:18:00,65063,1403/11/23
2025-02-11T01:19:00,65082,1403/11/23
2025-02-11T01:20:00,65077,1403/11/23
2025-02-11T01:21:00,65077,1403/11/23
2025-02-11T01:22:00,65109,1403/11/23
2025-02-11T01:23:00,65061,1403/11/23
2025-02-11T01:24:00,65014,1403/11/23
2025-02-11T01:25:00,65000,1403/11/23
2025-02-11T01:26:00,65000,1403/11/23
2025-02-11T01:27:00,65000,1403/11/23
2025-02-11T01:28:00,65000,1403/11/23
2025-02-11T01:29:00,65033,1403/11/23
2025-02-11T01:30:00,65019,1403/11/23
2025-02-11T01:31:00,65051,1403/11/23
2025-02-11T01:32:00,65018,1403/11/23
2025-02-11T01:33:00,65012,1403/11/23
2025-02-11T01:34:00,65000,1403/11/23
2025-02-11T01:35:00,65028,1403/11/23
2025-02-11T01:36:00,65035,1403/11/23
2025-02-11T01:37:00,65008,1403/11/23
2025-02-11T01:38:00,65013,1403/11/23
2025-02-11T01:39:00,65058,1403/11/23
2025-02-11T01:40:00,65029,1403/11/23
2025-02-11T01:41:00,65000,1403/11/23
2025-02-11T01:42:00,65037,1403/11/23
2025-02-11T01:43:00,65073,1403/11/23
2025-02-11T01:44:00,65112,1403/11/23
2025-02-11T01:45:00,65128,1403/11/23
2025-02-11T01:46:00,65178,1403/11/23
2025-02-11T01:47:00,65203,1403/11/23
2025-02-11T01:48:00,65158,1403/11/23
2025-02-11T01:49:00,65145,1403/11/23
2025-02-11T01:50:00,65128,1403/11/23
2025-02-11T01:51:00,65098,1403/11/23
2025-02-11T01:52:00,65065,1403/11/23
2025-02-11T01:53:00,65057,1403/11/23
2025-02-11T01:54:00,65032,1403/11/23
2025-02-11T01:55:00,65054,1403/11/23
2025-02-11T01:56:00,65044,1403/11/23
2025-02-11T01:57:00,65066,1403/11/23
2025-02-11T01:58:00,65018,1403/11/23
2025-02-11T01:59:00,65000,1403/11/23
2025-02-11T02:00:00,65041,1403/11/23
2025-02-11T02:01:00,65022,1403/11/23
2025-02-11T02:02:00,65000,1403/11/23
2025-02-11T02:03:00,65000,1403/11/23
2025-02-11T02:04:00,65000,1403/11/23
2025-02-11T02:05:00,65033,1403/11/23
2025-02-11T02:06:00,65019,1403/11/23
2025-02-11T02:07:00,65000,1403/11/23
2025-02-11T02:08:00,65036,1403/11/23
2025-02-11T02:09:00,65071,1403/11/23
2025-02-11T02:10:00,65068,1403/11/23
2025-02-11T02:11:00,65079,1403/11/23
2025-02-11T02:12:00,65090,1403/11/23
2025-02-11T02:13:00,65102,1403/11/23
2025-02-11T02:14:00,65060,1403/11/23
2025-02-11T02:15:00,65010,1403/11/23
2025-02-11T02:16:00,65000,1403/11/23
2025-02-11T02:17:00,65000,1403/11/23
2025-02-11T02:18:00,65000,1403/11/23
2025-02-11T02:19:00,65025,1403/11/23
2025-02-11T02:20:00,65058,1403/11/23
2025-02-11T02:21:00,65060,1403/11/23
2025-02-11T02:22:00,65030,1403/11/23
2025-02-11T02:23:00,65059,1403/11/23
2025-02-11T02:24:00,65091,1403/11/23
2025-02-11T02:25:00,65089,1403/11/23
2025-02-11T02:26:00,65065,1403/11/23
2025-02-11T02:27:00,65065,1403/11/23
2025-02-11T02:28:00,65059,1403/11/23
2025-02-11T02:29:00,65107,1403/11/23
2025-02-11T02:30:00,65136,1403/11/23
2025-02-11T02:31:00,65102,1403/11/23
2025-02-11T02:32:00,65131,1403/11/23
2025-02-11T02:33:00,65149,1403/11/23
2025-02-11T02:34:00,65122,1403/11/23
2025-02-11T02:35:00,65079,1403/11/23
2025-02-11T02:36:00,65120,1403/11/23
2025-02-11T02:37:00,65072,1403/11/23
2025-02-11T02:38:00,65039,1403/11/23
2025-02-11T02:39:00,65051,1403/11/23
2025-02-11T02:40:00,65074,1403/11/23
2025-02-11T02:41:00,65069,1403/11/23
2025-02-11T02:42:00,65091,1403/11/23
2025-02-11T02:43:00,65075,1403/11/23
2025-02-11T02:44:00,65050,1403/11/23
2025-02-11T02:45:00,65081,1403/11/23
2025-02-11T02:46:00,65112,1403/11/23
2025-02-11T02:47:00,65142,1403/11/23
2025-02-11T02:48:00,65125,1403/11/23
2025-02-11T02:49:00,65155,1403/11/23
2025-02-11T02:50:00,65128,1403/11/23
2025-02-11T02:51:00,65124,1403/11/23
2025-02-11T02:52:00,65134,1403/11/23
2025-02-11T02:53:00,65164,1403/11/23
2025-02-11T02:54:00,65186,1403/11/23
2025-02-11T02:55:00,65157,1403/11/23
2025-02-11T02:56:00,65157,1403/11/23
2025-02-11T02:57:00,65153,1403/11/23
2025-02-11T02:58:00,65118,1403/11/23
2025-02-11T02:59:00,65081,1403/11/23
2025-02-11T03:00:00,65113,1403/11/23
2025-02-11T03:01:00,65068,1403/11/23
2025-02-11T03:02:00,65047,1403/11/23
2025-02-11T03:03:00,65022,1403/11/23
2025-02-11T03:04:00,65009,1403/11/23
2025-02-11T03:05:00,65033,1403/11/23
2025-02-11T03:06:00,65075,1403/11/23
2025-02-11T03:07:00,65121,1403/11/23
2025-02-11T03:08:00,65079,1403/11/23
2025-02-11T03:09:00,65072,1403/11/23
2025-02-11T03:10:00,65118,1403/11/23
2025-02-11T03:11:00,65154,1403/11/23
2025-02-11T03:12:00,65128,1403/11/23
2025-02-11T03:13:00,65123,1403/11/23
2025-02-11T03:14:00,65112,1403/11/23
2025-02-11T03:15:00,65102,1403/11/23
2025-02-11T03:16:00,65098,1403/11/23
2025-02-11T03:17:00,65143,1403/11/23
2025-02-11T03:18:00,65171,1403/11/23
2025-02-11T03:19:00,65205,1403/11/23
2025-02-11T03:20:00,65207,1403/11/23
2025-02-11T03:21:00,65187,1403/11/23
2025-02-11T03:22:00,65140,1403/11/23
2025-02-11T03:23:00,65134,1403/11/23
2025-02-11T03:24:00,65118,1403/11/23
2025-02-11T03:25:00,65165,1403/11/23
2025-02-11T03:26:00,65115,1403/11/23
2025-02-11T03:27:00,65124,1403/11/23
2025-02-11T03:28:00,65162,1403/11/23
2025-02-11T03:29:00,65212,1403/11/23
2025-02-11T03:30:00,65163,1403/11/23
2025-02-11T03:31:00,65190,1403/11/23
2025-02-11T03:32:00,65140,1403/11/23
2025-02-11T03:33:00,65135,1403/11/23
2025-02-11T03:34:00,65148,1403/11/23
2025-02-11T03:35:00,65189,1403/11/23
2025-02-11T03:36:00,65196,1403/11/23
2025-02-11T03:37:00,65210,1403/11/23
2025-02-11T03:38:00,65249,1403/11/23
2025-02-11T03:39:00,65207,1403/11/23
2025-02-11T03:40:00,65180,1403/11/23
2025-02-11T03:41:00,65130,1403/11/23
2025-02-11T03:42:00,65131,1403/11/23
2025-02-11T03:43:00,65158,1403/11/23
2025-02-11T03:44:00,65182,1403/11/23
2025-02-11T03:45:00,65148,1403/11/23
2025-02-11T03:46:00,65137,1403/11/23
2025-02-11T03:47:00,65152,1403/11/23
2025-02-11T03:48:00,65160,1403/11/23
2025-02-11T03:49:00,65172,1403/11/23
2025-02-11T03:50:00,65183,1403/11/23
2025-02-11T03:51:00,65148,1403/11/23
2025-02-11T03:52:00,65177,1403/11/23
2025-02-11T03:53:00,65161,1403/11/23
2025-02-11T03:54:00,65117,1403/11/23
2025-02-11T03:55:00,65134,1403/11/23
2025-02-11T03:56:00,65092,1403/11/23
2025-02-11T03:57:00,65067,1403/11/23
2025-02-11T03:58:00,65081,1403/11/23
2025-02-11T03:59:00,65087,1403/11/23
2025-02-11T04:00:00,65134,1403/11/23
2025-02-11T04:01:00,65167,1403/11/23
2025-02-11T04:02:00,65173,1403/11/23
2025-02-11T04:03:00,65215,1403/11/23
2025-02-11T04:04:00,65174,1403/11/23
2025-02-11T04:05:00,65170,1403/11/23
2025-02-11T04:06:00,65158,1403/11/23
2025-02-11T04:07:00,65167,1403/11/23
2025-02-11T04:08:00,65174,1403/11/23
2025-02-11T04:09:00,65163,1403/11/23
2025-02-11T04:10:00,65159,1403/11/23
2025-02-11T04:11:00,65198,1403/11/23
2025-02-11T04:12:00,65169,1403/11/23
2025-02-11T04:13:00,65133,1403/11/23
2025-02-11T04:14:00,65168,1403/11/23
2025-02-11T04:15:00,65147,1403/11/23
2025-02-11T04:16:00,65140,1403/11/23
2025-02-11T04:17:00,65149,1403/11/23
2025-02-11T04:18:00,65179,1403/11/23
2025-02-11T04:19:00,65220,1403/11/23
2025-02-11T04:20:00,65199,1403/11/23
2025-02-11T04:21:00,65245,1403/11/23
2025-02-11T04:22:00,65230,1403/11/23
2025-02-11T04:23:00,65232,1403/11/23
2025-02-11T04:24:00,65204,1403/11/23
2025-02-11T04:25:00,65183,1403/11/23
2025-02-11T04:26:00,65157,1403/11/23
2025-02-11T04:27:00,65189,1403/11/23
2025-02-11T04:28:00,65227,1403/11/23
2025-02-11T04:29:00,65210,1403/11/23
2025-02-11T04:30:00,65194,1403/11/23
2025-02-11T04:31:00,65170,1403/11/23
2025-02-11T04:32:00,65183,1403/11/23
2025-02-11T04:33:00,65195,1403/11/23
2025-02-11T04:34:00,65234,1403/11/23
2025-02-11T04:35:00,65254,1403/11/23
2025-02-11T04:36:00,65272,1403/11/23
2025-02-11T04:37:00,65289,1403/11/23
2025-02-11T04:38:00,65283,1403/11/23
2025-02-11T04:39:00,65243,1403/11/23
2025-02-11T04:40:00,65268,1403/11/23
2025-02-11T04:41:00,65291,1403/11/23
2025-02-11T04:42:00,65315,1403/11/23
2025-02-11T04:43:00,65278,1403/11/23
2025-02-11T04:44:00,65291,1403/11/23
2025-02-11T04:45:00,65304,1403/11/23
2025-02-11T04:46:00,65281,1403/11/23
2025-02-11T04:47:00,65241,1403/11/23
2025-02-11T04:48:00,65285,1403/11/23
2025-02-11T04:49:00,65325,1403/11/23
2025-02-11T04:50:00,65346,1403/11/23
2025-02-11T04:51:00,65342,1403/11/23
2025-02-11T04:52:00,65326,1403/11/23
2025-02-11T04:53:00,65337,1403/11/23
2025-02-11T04:54:00,65329,1403/11/23
2025-02-11T04:55:00,65288,1403/11/23
2025-02-11T04:56:00,65253,1403/11/23
2025-02-11T04:57:00,65301,1403/11/23
2025-02-11T04:58:00,65330,1403/11/23
2025-02-11T04:59:00,65340,1403/11/23
2025-02-11T05:00:00,65343,1403/11/23
2025-02-11T05:01:00,65370,1403/11/23
2025-02-11T05:02:00,65352,1403/11/23
2025-02-11T05:03:00,65346,1403/11/23
2025-02-11T05:04:00,65303,1403/11/23
2025-02-11T05:05:00,65347,1403/11/23
2025-02-11T05:06:00,65309,1403/11/23
2025-02-11T05:07:00,65305,1403/11/23
2025-02-11T05:08:00,65292,1403/11/23
2025-02-11T05:09:00,65289,1403/11/23
2025-02-11T05:10:00,65272,1403/11/23
2025-02-11T05:11:00,65316,1403/11/23
2025-02-11T05:12:00,65313,1403/11/23
2025-02-11T05:13:00,65297,1403/11/23
2025-02-11T05:14:00,65321,1403/11/23
2025-02-11T05:15:00,65344,1403/11/23
2025-02-11T05:16:00,65344,1403/11/23
2025-02-11T05:17:00,65326,1403/11/23
2025-02-11T05:18:00,65306,1403/11/23
2025-02-11T05:19:00,65337,1403/11/23
2025-02-11T05:20:00,65312,1403/11/23
2025-02-11T05:21:00,65323,1403/11/23
2025-02-11T05:22:00,65351,1403/11/23
2025-02-11T05:23:00,65331,1403/11/23
2025-02-11T05:24:00,65335,1403/11/23
2025-02-11T05:25:00,65362,1403/11/23
2025-02-11T05:26:00,65373,1403/11/23
2025-02-11T05:27:00,65418,1403/11/23
2025-02-11T05:28:00,65402,1403/11/23
2025-02-11T05:29:00,65407,1403/11/23
2025-02-11T05:30:00,65368,1403/11/23
2025-02-11T05:31:00,65382,1403/11/23
2025-02-11T05:32:00,65352,1403/11/23
2025-02-11T05:33:00,65321,1403/11/23
2025-02-11T05:34:00,65339,1403/11/23
2025-02-11T05:35:00,65320,1403/11/23
2025-02-11T05:36:00,65286,1403/11/23
2025-02-11T05:37:00,65306,1403/11/23
2025-02-11T05:38:00,65355,1403/11/23
2025-02-11T05:39:00,65334,1403/11/23
2025-02-11T05:40:00,65351,1403/11/23
2025-02-11T05:41:00,65398,1403/11/23
2025-02-11T05:42:00,65433,1403/11/23
2025-02-11T05:43:00,65413,1403/11/23
2025-02-11T05:44:00,65436,1403/11/23
2025-02-11T05:45:00,65387,1403/11/23
2025-02-11T05:46:00,65404,1403/11/23
2025-02-11T05:47:00,65373,1403/11/23
2025-02-11T05:48:00,65400,1403/11/23
2025-02-11T05:49:00,65372,1403/11/23
2025-02-11T05:50:00,65324,1403/11/23
2025-02-11T05:51:00,65311,1403/11/23
2025-02-11T05:52:00,65269,1403/11/23
2025-02-11T05:53:00,65265,1403/11/23
2025-02-11T05:54:00,65309,1403/11/23
2025-02-11T05:55:00,65340,1403/11/23
2025-02-11T05:56:00,65302,1403/11/23
2025-02-11T05:57:00,65272,1403/11/23
2025-02-11T05:58:00,65246,1403/11/23
2025-02-11T05:59:00,65274,1403/11/23
2025-02-11T06:00:00,65311,1403/11/23
2025-02-11T06:01:00,65303,1403/11/23
2025-02-11T06:02:00,65275,1403/11/23
2025-02-11T06:03:00,65284,1403/11/23
2025-02-11T06:04:00,65247,1403/11/23
2025-02-11T06:05:00,65218,1403/11/23
2025-02-11T06:06:00,65200,1403/11/23
2025-02-11T06:07:00,65214,1403/11/23
2025-02-11T06:08:00,65194,1403/11/23
2025-02-11T06:09:00,65238,1403/11/23
2025-02-11T06:10:00,65236,1403/11/23
2025-02-11T06:11:00,65197,1403/11/23
2025-02-11T06:12:00,65235,1403/11/23
2025-02-11T06:13:00,65279,1403/11/23
2025-02-11T06:14:00,65245,1403/11/23
2025-02-11T06:15:00,65249,1403/11/23
2025-02-11T06:16:00,65229,1403/11/23
2025-02-11T06:17:00,65252,1403/11/23
2025-02-11T06:18:00,65270,1403/11/23
2025-02-11T06:19:00,65245,1403/11/23
2025-02-11T06:20:00,65282,1403/11/23
2025-02-11T06:21:00,65244,1403/11/23
2025-02-11T06:22:00,65282,1403/11/23
2025-02-11T06:23:00,65310,1403/11/23
2025-02-11T06:24:00,65300,1403/11/23
2025-02-11T06:25:00,65341,1403/11/23
2025-02-11T06:26:00,65359,1403/11/23
2025-02-11T06:27:00,65348,1403/11/23
2025-02-11T06:28:00,65323,1403/11/23
2025-02-11T06:29:00,65352,1403/11/23
2025-02-11T06:30:00,65336,1403/11/23
2025-02-11T06:31:00,65314,1403/11/23
2025-02-11T06:32:00,65356,1403/11/23
2025-02-11T06:33:00,65357,1403/11/23
2025-02-11T06:34:00,65356,1403/11/23
2025-02-11T06:35:00,65353,1403/11/23
2025-02-11T06:36:00,65331,1403/11/23
2025-02-11T06:37:00,65285,1403/11/23
2025-02-11T06:38:00,65235,1403/11/23
2025-02-11T06:39:00,65232,1403/11/23
2025-02-11T06:40:00,65265,1403/11/23
2025-02-11T06:41:00,65263,1403/11/23
2025-02-11T06:42:00,65301,1403/11/23
2025-02-11T06:43:00,65309,1403/11/23
2025-02-11T06:44:00,65261,1403/11/23
2025-02-11T06:45:00,65239,1403/11/23
2025-02-11T06:46:00,65250,1403/11/23
2025-02-11T06:47:00,65267,1403/11/23
2025-02-11T06:48:00,65274,1403/11/23
2025-02-11T06:49:00,65226,1403/11/23
2025-02-11T06:50:00,65191,1403/11/23
2025-02-11T06:51:00,65149,1403/11/23
2025-02-11T06:52:00,65150,1403/11/23
2025-02-11T06:53:00,65200,1403/11/23
2025-02-11T06:54:00,65198,1403/11/23
2025-02-11T06:55:00,65219,1403/11/23
2025-02-11T06:56:00,65203,1403/11/23
2025-02-11T06:57:00,65232,1403/11/23
2025-02-11T06:58:00,65214,1403/11/23
2025-02-11T06:59:00,65260,1403/11/23
2025-02-11T07:00:00,65271,1403/11/23
2025-02-11T07:01:00,65303,1403/11/23
2025-02-11T07:02:00,65353,1403/11/23
2025-02-11T07:03:00,65312,1403/11/23
2025-02-11T07:04:00,65297,1403/11/23
2025-02-11T07:05:00,65277,1403/11/23
2025-02-11T07:06:00,65308,1403/11/23
2025-02-11T07:07:00,65299,1403/11/23
2025-02-11T07:08:00,65291,1403/11/23
