date,price18,j_date
2025-01-05T00:00:00,65952,1403/10/16
2025-01-05T00:01:00,65967,1403/10/16
2025-01-05T00:02:00,65963,1403/10/16
2025-01-05T00:03:00,65930,1403/10/16
2025-01-05T00:04:00,65913,1403/10/16
2025-01-05T00:05:00,65929,1403/10/16
2025-01-05T00:06:00,65893,1403/10/16
2025-01-05T00:07:00,65870,1403/10/16
2025-01-05T00:08:00,65876,1403/10/16
2025-01-05T00:09:00,65869,1403/10/16
2025-01-05T00:10:00,65910,1403/10/16
2025-01-05T00:11:00,65883,1403/10/16
2025-01-05T00:12:00,65890,1403/10/16
2025-01-05T00:13:00,65843,1403/10/16
2025-01-05T00:14:00,65862,1403/10/16
2025-01-05T00:15:00,65838,1403/10/16
2025-01-05T00:16:00,65796,1403/10/16
2025-01-05T00:17:00,65750,1403/10/16
2025-01-05T00:18:00,65769,1403/10/16
2025-01-05T00:19:00,65799,1403/10/16
2025-01-05T00:20:00,65828,1403/10/16
2025-01-05T00:21:00,65877,1403/10/16
2025-01-05T00:22:00,65890,1403/10/16
2025-01-05T00:23:00,65905,1403/10/16
2025-01-05T00:24:00,65898,1403/10/16
2025-01-05T00:25:00,65937,1403/10/16
2025-01-05T00:26:00,65920,1403/10/16
2025-01-05T00:27:00,65948,1403/10/16
2025-01-05T00:28:00,65900,1403/10/16
2025-01-05T00:29:00,65943,1403/10/16
2025-01-05T00:30:00,65894,1403/10/16
2025-01-05T00:31:00,65889,1403/10/16
2025-01-05T00:32:00,65930,1403/10/16
2025-01-05T00:33:00,65966,1403/10/16
2025-01-05T00:34:00,65958,1403/10/16
2025-01-05T00:35:00,66008,1403/10/16
2025-01-05T00:36:00,65971,1403/10/16
2025-01-05T00:37:00,65967,1403/10/16
2025-01-05T00:38:00,65933,1403/10/16
2025-01-05T00:39:00,65898,1403/10/16
2025-01-05T00:40:00,65939,1403/10/16
2025-01-05T00:41:00,65975,1403/10/16
2025-01-05T00:42:00,66012,1403/10/16
2025-01-05T00:43:00,65995,1403/10/16
2025-01-05T00:44:00,65963,1403/10/16
2025-01-05T00:45:00,65976,1403/10/16
2025-01-05T00:46:00,65968,1403/10/16
2025-01-05T00:47:00,66009,1403/10/16
2025-01-05T00:48:00,66002,1403/10/16
2025-01-05T00:49:00,66045,1403/10/16
2025-01-05T00:50:00,66068,1403/10/16
2025-01-05T00:51:00,66095,1403/10/16
2025-01-05T00:52:00,66136,1403/10/16
2025-01-05T00:53:00,66098,1403/10/16
2025-01-05T00:54:00,66101,1403/10/16
2025-01-05T00:55:00,66084,1403/10/16
2025-01-05T00:56:00,66111,1403/10/16
2025-01-05T00:57:00,66099,1403/10/16
2025-01-05T00:58:00,66105,1403/10/16
2025-01-05T00:59:00,66055,1403/10/16
2025-01-05T01:00:00,66013,1403/10/16
2025-01-05T01:01:00,65982,1403/10/16
2025-01-05T01:02:00,65953,1403/10/16
2025-01-05T01:03:00,65929,1403/10/16
2025-01-05T01:04:00,65890,1403/10/16
2025-01-05T01:05:00,65880,1403/10/16
2025-01-05T01:06:00,65836,1403/10/16
2025-01-05T01:07:00,65865,1403/10/16
2025-01-05T01:08:00,65833,1403/10/16
2025-01-05T01:09:00,65846,1403/10/16
2025-01-05T01:10:00,65797,1403/10/16
2025-01-05T01:11:00,65834,1403/10/16
2025-01-05T01:12:00,65866,1403/10/16
2025-01-05T01:13:00,65845,1403/10/16
2025-01-05T01:14:00,65886,1403/10/16
2025-01-05T01:15:00,65837,1403/10/16
2025-01-05T01:16:00,65807,1403/10/16
2025-01-05T01:17:00,65782,1403/10/16
2025-01-05T01:18:00,65749,1403/10/16
2025-01-05T01:19:00,65785,1403/10/16
2025-01-05T01:20:00,65813,1403/10/16
2025-01-05T01:21:00,65811,1403/10/16
2025-01-05T01:22:00,65850,1403/10/16
2025-01-05T01:23:00,65891,1403/10/16
2025-01-05T01:24:00,65873,1403/10/16
2025-01-05T01:25:00,65899,1403/10/16
2025-01-05T01:26:00,65854,1403/10/16
2025-01-05T01:27:00,65841,1403/10/16
2025-01-05T01:28:00,65833,1403/10/16
2025-01-05T01:29:00,65858,1403/10/16
2025-01-05T01:30:00,65858,1403/10/16
2025-01-05T01:31:00,65881,1403/10/16
2025-01-05T01:32:00,65921,1403/10/16
2025-01-05T01:33:00,65947,1403/10/16
2025-01-05T01:34:00,65918,1403/10/16
2025-01-05T01:35:00,65937,1403/10/16
2025-01-05T01:36:00,65892,1403/10/16
2025-01-05T01:37:00,65846,1403/10/16
2025-01-05T01:38:00,65862,1403/10/16
2025-01-05T01:39:00,65895,1403/10/16
2025-01-05T01:40:00,65930,1403/10/16
2025-01-05T01:41:00,65934,1403/10/16
2025-01-05T01:42:00,65948,1403/10/16
2025-01-05T01:43:00,65931,1403/10/16
2025-01-05T01:44:00,65934,1403/10/16
2025-01-05T01:45:00,65952,1403/10/16
2025-01-05T01:46:00,65934,1403/10/16
2025-01-05T01:47:00,65978,1403/10/16
2025-01-05T01:48:00,65977,1403/10/16
2025-01-05T01:49:00,65941,1403/10/16
2025-01-05T01:50:00,65893,1403/10/16
2025-01-05T01:51:00,65910,1403/10/16
2025-01-05T01:52:00,65947,1403/10/16
2025-01-05T01:53:00,65897,1403/10/16
2025-01-05T01:54:00,65893,1403/10/16
2025-01-05T01:55:00,65886,1403/10/16
2025-01-05T01:56:00,65896,1403/10/16
2025-01-05T01:57:00,65848,1403/10/16
2025-01-05T01:58:00,65841,1403/10/16
2025-01-05T01:59:00,65882,1403/10/16
2025-01-05T02:00:00,65861,1403/10/16
2025-01-05T02:01:00,65878,1403/10/16
2025-01-05T02:02:00,65909,1403/10/16
2025-01-05T02:03:00,65903,1403/10/16
2025-01-05T02:04:00,65929,1403/10/16
2025-01-05T02:05:00,65956,1403/10/16
2025-01-05T02:06:00,65928,1403/10/16
2025-01-05T02:07:00,65895,1403/10/16
2025-01-05T02:08:00,65897,1403/10/16
2025-01-05T02:09:00,65911,1403/10/16
2025-01-05T02:10:00,65944,1403/10/16
2025-01-05T02:11:00,65945,1403/10/16
2025-01-05T02:12:00,65914,1403/10/16
2025-01-05T02:13:00,65936,1403/10/16
2025-01-05T02:14:00,65978,1403/10/16
2025-01-05T02:15:00,65928,1403/10/16
2025-01-05T02:16:00,65885,1403/10/16
2025-01-05T02:17:00,65913,1403/10/16
2025-01-05T02:18:00,65869,1403/10/16
2025-01-05T02:19:00,65886,1403/10/16
2025-01-05T02:20:00,65897,1403/10/16
2025-01-05T02:21:00,65933,1403/10/16
2025-01-05T02:22:00,65976,1403/10/16
2025-01-05T02:23:00,65972,1403/10/16
