date,price18
2025-06-03T00:00:00,66324
2025-06-03T00:01:00,66341
2025-06-03T00:02:00,66374
2025-06-03T00:03:00,66423
2025-06-03T00:04:00,66426
2025-06-03T00:05:00,66469
2025-06-03T00:06:00,66518
2025-06-03T00:07:00,66525
2025-06-03T00:08:00,66485
2025-06-03T00:09:00,66442
2025-06-03T00:10:00,66428
2025-06-03T00:11:00,66407
2025-06-03T00:12:00,66425
2025-06-03T00:13:00,66460
2025-06-03T00:14:00,66459
2025-06-03T00:15:00,66469
2025-06-03T00:16:00,66468
2025-06-03T00:17:00,66423
2025-06-03T00:18:00,66442
2025-06-03T00:19:00,66449
2025-06-03T00:20:00,66445
2025-06-03T00:21:00,66473
2025-06-03T00:22:00,66454
2025-06-03T00:23:00,66416
2025-06-03T00:24:00,66407
2025-06-03T00:25:00,66430
2025-06-03T00:26:00,66390
2025-06-03T00:27:00,66409
2025-06-03T00:28:00,66420
2025-06-03T00:29:00,66379
2025-06-03T00:30:00,66372
2025-06-03T00:31:00,66337
2025-06-03T00:32:00,66355
2025-06-03T00:33:00,66307
2025-06-03T00:34:00,66342
2025-06-03T00:35:00,66307
2025-06-03T00:36:00,66344
2025-06-03T00:37:00,66300
2025-06-03T00:38:00,66284
2025-06-03T00:39:00,66246
2025-06-03T00:40:00,66252
2025-06-03T00:41:00,66275
2025-06-03T00:42:00,66325
2025-06-03T00:43:00,66313
2025-06-03T00:44:00,66362
2025-06-03T00:45:00,66316
2025-06-03T00:46:00,66308
2025-06-03T00:47:00,66343
2025-06-03T00:48:00,66328
2025-06-03T00:49:00,66328
2025-06-03T00:50:00,66335
2025-06-03T00:51:00,66366
2025-06-03T00:52:00,66379
2025-06-03T00:53:00,66370
2025-06-03T00:54:00,66392
2025-06-03T00:55:00,66380
2025-06-03T00:56:00,66373
2025-06-03T00:57:00,66387
2025-06-03T00:58:00,66362
2025-06-03T00:59:00,66313
2025-06-03T01:00:00,66292
2025-06-03T01:01:00,66331
2025-06-03T01:02:00,66309
