date,price18,j_date
2025-04-07T00:00:00,65400,1404/01/18
2025-04-07T00:01:00,65447,1404/01/18
2025-04-07T00:02:00,65491,1404/01/18
2025-04-07T00:03:00,65510,1404/01/18
2025-04-07T00:04:00,65521,1404/01/18
2025-04-07T00:05:00,65530,1404/01/18
2025-04-07T00:06:00,65568,1404/01/18
2025-04-07T00:07:00,65604,1404/01/18
2025-04-07T00:08:00,65654,1404/01/18
2025-04-07T00:09:00,65661,1404/01/18
2025-04-07T00:10:00,65696,1404/01/18
2025-04-07T00:11:00,65659,1404/01/18
2025-04-07T00:12:00,65650,1404/01/18
2025-04-07T00:13:00,65637,1404/01/18
2025-04-07T00:14:00,65633,1404/01/18
2025-04-07T00:15:00,65663,1404/01/18
2025-04-07T00:16:00,65694,1404/01/18
2025-04-07T00:17:00,65729,1404/01/18
2025-04-07T00:18:00,65752,1404/01/18
2025-04-07T00:19:00,65788,1404/01/18
2025-04-07T00:20:00,65760,1404/01/18
2025-04-07T00:21:00,65758,1404/01/18
2025-04-07T00:22:00,65726,1404/01/18
2025-04-07T00:23:00,65749,1404/01/18
2025-04-07T00:24:00,65798,1404/01/18
2025-04-07T00:25:00,65780,1404/01/18
2025-04-07T00:26:00,65794,1404/01/18
2025-04-07T00:27:00,65802,1404/01/18
2025-04-07T00:28:00,65827,1404/01/18
2025-04-07T00:29:00,65815,1404/01/18
2025-04-07T00:30:00,65779,1404/01/18
2025-04-07T00:31:00,65749,1404/01/18
2025-04-07T00:32:00,65707,1404/01/18
2025-04-07T00:33:00,65687,1404/01/18
2025-04-07T00:34:00,65714,1404/01/18
2025-04-07T00:35:00,65759,1404/01/18
2025-04-07T00:36:00,65753,1404/01/18
2025-04-07T00:37:00,65714,1404/01/18
2025-04-07T00:38:00,65675,1404/01/18
2025-04-07T00:39:00,65626,1404/01/18
2025-04-07T00:40:00,65617,1404/01/18
2025-04-07T00:41:00,65656,1404/01/18
2025-04-07T00:42:00,65629,1404/01/18
2025-04-07T00:43:00,65591,1404/01/18
2025-04-07T00:44:00,65594,1404/01/18
2025-04-07T00:45:00,65570,1404/01/18
2025-04-07T00:46:00,65612,1404/01/18
2025-04-07T00:47:00,65650,1404/01/18
2025-04-07T00:48:00,65646,1404/01/18
2025-04-07T00:49:00,65650,1404/01/18
2025-04-07T00:50:00,65660,1404/01/18
2025-04-07T00:51:00,65680,1404/01/18
