date,price18,j_date
2025-05-22T00:00:00,66642,1404/03/01
2025-05-22T00:01:00,66685,1404/03/01
2025-05-22T00:02:00,66642,1404/03/01
2025-05-22T00:03:00,66593,1404/03/01
2025-05-22T00:04:00,66615,1404/03/01
2025-05-22T00:05:00,66613,1404/03/01
2025-05-22T00:06:00,66640,1404/03/01
2025-05-22T00:07:00,66664,1404/03/01
2025-05-22T00:08:00,66707,1404/03/01
2025-05-22T00:09:00,66670,1404/03/01
2025-05-22T00:10:00,66622,1404/03/01
2025-05-22T00:11:00,66628,1404/03/01
2025-05-22T00:12:00,66581,1404/03/01
2025-05-22T00:13:00,66603,1404/03/01
2025-05-22T00:14:00,66630,1404/03/01
2025-05-22T00:15:00,66655,1404/03/01
2025-05-22T00:16:00,66639,1404/03/01
2025-05-22T00:17:00,66675,1404/03/01
2025-05-22T00:18:00,66643,1404/03/01
2025-05-22T00:19:00,66626,1404/03/01
2025-05-22T00:20:00,66660,1404/03/01
2025-05-22T00:21:00,66639,1404/03/01
2025-05-22T00:22:00,66630,1404/03/01
2025-05-22T00:23:00,66641,1404/03/01
2025-05-22T00:24:00,66642,1404/03/01
2025-05-22T00:25:00,66595,1404/03/01
2025-05-22T00:26:00,66636,1404/03/01
2025-05-22T00:27:00,66636,1404/03/01
2025-05-22T00:28:00,66677,1404/03/01
2025-05-22T00:29:00,66660,1404/03/01
2025-05-22T00:30:00,66701,1404/03/01
2025-05-22T00:31:00,66721,1404/03/01
2025-05-22T00:32:00,66675,1404/03/01
2025-05-22T00:33:00,66665,1404/03/01
2025-05-22T00:34:00,66627,1404/03/01
2025-05-22T00:35:00,66612,1404/03/01
2025-05-22T00:36:00,66619,1404/03/01
2025-05-22T00:37:00,66616,1404/03/01
2025-05-22T00:38:00,66622,1404/03/01
2025-05-22T00:39:00,66580,1404/03/01
2025-05-22T00:40:00,66613,1404/03/01
2025-05-22T00:41:00,66612,1404/03/01
2025-05-22T00:42:00,66642,1404/03/01
2025-05-22T00:43:00,66601,1404/03/01
2025-05-22T00:44:00,66643,1404/03/01
2025-05-22T00:45:00,66642,1404/03/01
2025-05-22T00:46:00,66622,1404/03/01
2025-05-22T00:47:00,66666,1404/03/01
2025-05-22T00:48:00,66700,1404/03/01
2025-05-22T00:49:00,66650,1404/03/01
2025-05-22T00:50:00,66600,1404/03/01
2025-05-22T00:51:00,66550,1404/03/01
2025-05-22T00:52:00,66560,1404/03/01
2025-05-22T00:53:00,66527,1404/03/01
2025-05-22T00:54:00,66498,1404/03/01
2025-05-22T00:55:00,66489,1404/03/01
2025-05-22T00:56:00,66488,1404/03/01
2025-05-22T00:57:00,66516,1404/03/01
2025-05-22T00:58:00,66479,1404/03/01
2025-05-22T00:59:00,66483,1404/03/01
2025-05-22T01:00:00,66513,1404/03/01
2025-05-22T01:01:00,66470,1404/03/01
2025-05-22T01:02:00,66433,1404/03/01
2025-05-22T01:03:00,66433,1404/03/01
2025-05-22T01:04:00,66408,1404/03/01
2025-05-22T01:05:00,66369,1404/03/01
2025-05-22T01:06:00,66333,1404/03/01
2025-05-22T01:07:00,66305,1404/03/01
2025-05-22T01:08:00,66334,1404/03/01
2025-05-22T01:09:00,66331,1404/03/01
2025-05-22T01:10:00,66333,1404/03/01
2025-05-22T01:11:00,66308,1404/03/01
2025-05-22T01:12:00,66300,1404/03/01
2025-05-22T01:13:00,66344,1404/03/01
2025-05-22T01:14:00,66325,1404/03/01
2025-05-22T01:15:00,66291,1404/03/01
2025-05-22T01:16:00,66252,1404/03/01
2025-05-22T01:17:00,66230,1404/03/01
2025-05-22T01:18:00,66203,1404/03/01
2025-05-22T01:19:00,66211,1404/03/01
2025-05-22T01:20:00,66231,1404/03/01
2025-05-22T01:21:00,66238,1404/03/01
2025-05-22T01:22:00,66238,1404/03/01
2025-05-22T01:23:00,66221,1404/03/01
2025-05-22T01:24:00,66235,1404/03/01
2025-05-22T01:25:00,66202,1404/03/01
2025-05-22T01:26:00,66219,1404/03/01
2025-05-22T01:27:00,66249,1404/03/01
2025-05-22T01:28:00,66234,1404/03/01
2025-05-22T01:29:00,66239,1404/03/01
2025-05-22T01:30:00,66272,1404/03/01
2025-05-22T01:31:00,66303,1404/03/01
2025-05-22T01:32:00,66301,1404/03/01
2025-05-22T01:33:00,66294,1404/03/01
2025-05-22T01:34:00,66320,1404/03/01
2025-05-22T01:35:00,66333,1404/03/01
2025-05-22T01:36:00,66285,1404/03/01
2025-05-22T01:37:00,66250,1404/03/01
2025-05-22T01:38:00,66223,1404/03/01
2025-05-22T01:39:00,66228,1404/03/01
2025-05-22T01:40:00,66204,1404/03/01
2025-05-22T01:41:00,66192,1404/03/01
