date,price18
2025-04-04T00:00:00,66552
2025-04-04T00:01:00,66511
2025-04-04T00:02:00,66465
2025-04-04T00:03:00,66491
2025-04-04T00:04:00,66456
2025-04-04T00:05:00,66409
2025-04-04T00:06:00,66443
2025-04-04T00:07:00,66489
2025-04-04T00:08:00,66461
2025-04-04T00:09:00,66498
2025-04-04T00:10:00,66528
2025-04-04T00:11:00,66544
2025-04-04T00:12:00,66509
2025-04-04T00:13:00,66464
2025-04-04T00:14:00,66457
2025-04-04T00:15:00,66408
2025-04-04T00:16:00,66442
2025-04-04T00:17:00,66491
2025-04-04T00:18:00,66442
2025-04-04T00:19:00,66401
2025-04-04T00:20:00,66373
2025-04-04T00:21:00,66402
2025-04-04T00:22:00,66428
2025-04-04T00:23:00,66423
2025-04-04T00:24:00,66374
2025-04-04T00:25:00,66407
2025-04-04T00:26:00,66441
2025-04-04T00:27:00,66418
2025-04-04T00:28:00,66389
2025-04-04T00:29:00,66415
2025-04-04T00:30:00,66416
2025-04-04T00:31:00,66371
2025-04-04T00:32:00,66321
2025-04-04T00:33:00,66358
2025-04-04T00:34:00,66402
2025-04-04T00:35:00,66449
2025-04-04T00:36:00,66487
2025-04-04T00:37:00,66511
2025-04-04T00:38:00,66461
2025-04-04T00:39:00,66499
2025-04-04T00:40:00,66459
2025-04-04T00:41:00,66489
2025-04-04T00:42:00,66514
2025-04-04T00:43:00,66554
2025-04-04T00:44:00,66530
2025-04-04T00:45:00,66554
2025-04-04T00:46:00,66552
2025-04-04T00:47:00,66585
2025-04-04T00:48:00,66584
2025-04-04T00:49:00,66591
2025-04-04T00:50:00,66577
2025-04-04T00:51:00,66603
2025-04-04T00:52:00,66570
2025-04-04T00:53:00,66544
2025-04-04T00:54:00,66568
2025-04-04T00:55:00,66521
2025-04-04T00:56:00,66488
2025-04-04T00:57:00,66473
2025-04-04T00:58:00,66489
2025-04-04T00:59:00,66451
2025-04-04T01:00:00,66447
2025-04-04T01:01:00,66397
2025-04-04T01:02:00,66413
2025-04-04T01:03:00,66368
2025-04-04T01:04:00,66336
2025-04-04T01:05:00,66347
2025-04-04T01:06:00,66302
2025-04-04T01:07:00,66321
2025-04-04T01:08:00,66353
2025-04-04T01:09:00,66337
2025-04-04T01:10:00,66314
2025-04-04T01:11:00,66319
2025-04-04T01:12:00,66302
2025-04-04T01:13:00,66277
2025-04-04T01:14:00,66257
2025-04-04T01:15:00,66219
2025-04-04T01:16:00,66181
2025-04-04T01:17:00,66189
2025-04-04T01:18:00,66152
2025-04-04T01:19:00,66109
2025-04-04T01:20:00,66082
2025-04-04T01:21:00,66093
2025-04-04T01:22:00,66097
2025-04-04T01:23:00,66139
2025-04-04T01:24:00,66149
2025-04-04T01:25:00,66196
2025-04-04T01:26:00,66175
2025-04-04T01:27:00,66204
2025-04-04T01:28:00,66192
2025-04-04T01:29:00,66237
2025-04-04T01:30:00,66196
2025-04-04T01:31:00,66177
2025-04-04T01:32:00,66220
2025-04-04T01:33:00,66189
2025-04-04T01:34:00,66211
2025-04-04T01:35:00,66171
2025-04-04T01:36:00,66152
2025-04-04T01:37:00,66129
2025-04-04T01:38:00,66129
2025-04-04T01:39:00,66166
2025-04-04T01:40:00,66145
2025-04-04T01:41:00,66166
2025-04-04T01:42:00,66215
2025-04-04T01:43:00,66179
2025-04-04T01:44:00,66172
2025-04-04T01:45:00,66128
2025-04-04T01:46:00,66152
2025-04-04T01:47:00,66138
2025-04-04T01:48:00,66105
2025-04-04T01:49:00,66112
2025-04-04T01:50:00,66141
2025-04-04T01:51:00,66096
2025-04-04T01:52:00,66089
2025-04-04T01:53:00,66067
2025-04-04T01:54:00,66073
2025-04-04T01:55:00,66031
2025-04-04T01:56:00,65981
2025-04-04T01:57:00,66011
2025-04-04T01:58:00,66000
2025-04-04T01:59:00,65987
2025-04-04T02:00:00,66025
2025-04-04T02:01:00,66063
2025-04-04T02:02:00,66077
2025-04-04T02:03:00,66105
2025-04-04T02:04:00,66100
2025-04-04T02:05:00,66072
2025-04-04T02:06:00,66118
2025-04-04T02:07:00,66133
2025-04-04T02:08:00,66130
2025-04-04T02:09:00,66137
2025-04-04T02:10:00,66125
2025-04-04T02:11:00,66143
2025-04-04T02:12:00,66111
2025-04-04T02:13:00,66110
2025-04-04T02:14:00,66078
2025-04-04T02:15:00,66055
2025-04-04T02:16:00,66069
2025-04-04T02:17:00,66058
2025-04-04T02:18:00,66037
2025-04-04T02:19:00,66019
2025-04-04T02:20:00,66021
2025-04-04T02:21:00,66032
2025-04-04T02:22:00,66046
2025-04-04T02:23:00,66044
2025-04-04T02:24:00,66021
2025-04-04T02:25:00,66060
2025-04-04T02:26:00,66017
2025-04-04T02:27:00,66011
2025-04-04T02:28:00,65964
2025-04-04T02:29:00,65930
2025-04-04T02:30:00,65893
2025-04-04T02:31:00,65930
2025-04-04T02:32:00,65922
2025-04-04T02:33:00,65878
2025-04-04T02:34:00,65913
2025-04-04T02:35:00,65893
2025-04-04T02:36:00,65898
2025-04-04T02:37:00,65940
2025-04-04T02:38:00,65963
