date,price18,j_date
2025-04-18T00:00:00,66849,1404/01/29
2025-04-18T00:01:00,66874,1404/01/29
2025-04-18T00:02:00,66893,1404/01/29
2025-04-18T00:03:00,66875,1404/01/29
2025-04-18T00:04:00,66841,1404/01/29
2025-04-18T00:05:00,66873,1404/01/29
2025-04-18T00:06:00,66846,1404/01/29
2025-04-18T00:07:00,66818,1404/01/29
2025-04-18T00:08:00,66813,1404/01/29
2025-04-18T00:09:00,66787,1404/01/29
2025-04-18T00:10:00,66812,1404/01/29
2025-04-18T00:11:00,66802,1404/01/29
2025-04-18T00:12:00,66822,1404/01/29
2025-04-18T00:13:00,66853,1404/01/29
2025-04-18T00:14:00,66892,1404/01/29
2025-04-18T00:15:00,66858,1404/01/29
2025-04-18T00:16:00,66887,1404/01/29
2025-04-18T00:17:00,66880,1404/01/29
2025-04-18T00:18:00,66875,1404/01/29
2025-04-18T00:19:00,66894,1404/01/29
2025-04-18T00:20:00,66922,1404/01/29
2025-04-18T00:21:00,66928,1404/01/29
2025-04-18T00:22:00,66902,1404/01/29
2025-04-18T00:23:00,66927,1404/01/29
2025-04-18T00:24:00,66905,1404/01/29
2025-04-18T00:25:00,66942,1404/01/29
2025-04-18T00:26:00,66990,1404/01/29
2025-04-18T00:27:00,67000,1404/01/29
2025-04-18T00:28:00,67000,1404/01/29
2025-04-18T00:29:00,67000,1404/01/29
2025-04-18T00:30:00,66996,1404/01/29
2025-04-18T00:31:00,66963,1404/01/29
2025-04-18T00:32:00,66920,1404/01/29
2025-04-18T00:33:00,66940,1404/01/29
2025-04-18T00:34:00,66890,1404/01/29
2025-04-18T00:35:00,66906,1404/01/29
2025-04-18T00:36:00,66944,1404/01/29
2025-04-18T00:37:00,66944,1404/01/29
2025-04-18T00:38:00,66911,1404/01/29
2025-04-18T00:39:00,66955,1404/01/29
2025-04-18T00:40:00,66909,1404/01/29
2025-04-18T00:41:00,66884,1404/01/29
2025-04-18T00:42:00,66894,1404/01/29
2025-04-18T00:43:00,66892,1404/01/29
2025-04-18T00:44:00,66933,1404/01/29
2025-04-18T00:45:00,66889,1404/01/29
2025-04-18T00:46:00,66909,1404/01/29
2025-04-18T00:47:00,66917,1404/01/29
2025-04-18T00:48:00,66876,1404/01/29
2025-04-18T00:49:00,66843,1404/01/29
2025-04-18T00:50:00,66818,1404/01/29
2025-04-18T00:51:00,66845,1404/01/29
2025-04-18T00:52:00,66869,1404/01/29
