date,price18,j_date
2025-02-27T00:00:00,65594,1403/12/09
2025-02-27T00:01:00,65607,1403/12/09
2025-02-27T00:02:00,65604,1403/12/09
2025-02-27T00:03:00,65554,1403/12/09
2025-02-27T00:04:00,65601,1403/12/09
2025-02-27T00:05:00,65593,1403/12/09
2025-02-27T00:06:00,65597,1403/12/09
2025-02-27T00:07:00,65552,1403/12/09
2025-02-27T00:08:00,65556,1403/12/09
2025-02-27T00:09:00,65604,1403/12/09
2025-02-27T00:10:00,65630,1403/12/09
2025-02-27T00:11:00,65672,1403/12/09
2025-02-27T00:12:00,65665,1403/12/09
2025-02-27T00:13:00,65643,1403/12/09
2025-02-27T00:14:00,65663,1403/12/09
2025-02-27T00:15:00,65708,1403/12/09
2025-02-27T00:16:00,65734,1403/12/09
2025-02-27T00:17:00,65761,1403/12/09
2025-02-27T00:18:00,65752,1403/12/09
2025-02-27T00:19:00,65704,1403/12/09
2025-02-27T00:20:00,65740,1403/12/09
2025-02-27T00:21:00,65722,1403/12/09
2025-02-27T00:22:00,65711,1403/12/09
2025-02-27T00:23:00,65734,1403/12/09
2025-02-27T00:24:00,65737,1403/12/09
2025-02-27T00:25:00,65690,1403/12/09
2025-02-27T00:26:00,65718,1403/12/09
2025-02-27T00:27:00,65672,1403/12/09
2025-02-27T00:28:00,65676,1403/12/09
2025-02-27T00:29:00,65706,1403/12/09
2025-02-27T00:30:00,65705,1403/12/09
2025-02-27T00:31:00,65686,1403/12/09
2025-02-27T00:32:00,65677,1403/12/09
2025-02-27T00:33:00,65653,1403/12/09
2025-02-27T00:34:00,65694,1403/12/09
2025-02-27T00:35:00,65707,1403/12/09
2025-02-27T00:36:00,65703,1403/12/09
2025-02-27T00:37:00,65746,1403/12/09
2025-02-27T00:38:00,65780,1403/12/09
2025-02-27T00:39:00,65778,1403/12/09
2025-02-27T00:40:00,65743,1403/12/09
2025-02-27T00:41:00,65702,1403/12/09
2025-02-27T00:42:00,65668,1403/12/09
2025-02-27T00:43:00,65673,1403/12/09
2025-02-27T00:44:00,65694,1403/12/09
2025-02-27T00:45:00,65724,1403/12/09
2025-02-27T00:46:00,65688,1403/12/09
2025-02-27T00:47:00,65735,1403/12/09
2025-02-27T00:48:00,65693,1403/12/09
2025-02-27T00:49:00,65680,1403/12/09
2025-02-27T00:50:00,65727,1403/12/09
2025-02-27T00:51:00,65720,1403/12/09
2025-02-27T00:52:00,65676,1403/12/09
2025-02-27T00:53:00,65653,1403/12/09
2025-02-27T00:54:00,65613,1403/12/09
2025-02-27T00:55:00,65599,1403/12/09
2025-02-27T00:56:00,65585,1403/12/09
2025-02-27T00:57:00,65594,1403/12/09
2025-02-27T00:58:00,65544,1403/12/09
2025-02-27T00:59:00,65498,1403/12/09
2025-02-27T01:00:00,65464,1403/12/09
2025-02-27T01:01:00,65474,1403/12/09
2025-02-27T01:02:00,65450,1403/12/09
2025-02-27T01:03:00,65402,1403/12/09
2025-02-27T01:04:00,65364,1403/12/09
2025-02-27T01:05:00,65327,1403/12/09
2025-02-27T01:06:00,65349,1403/12/09
2025-02-27T01:07:00,65316,1403/12/09
2025-02-27T01:08:00,65309,1403/12/09
2025-02-27T01:09:00,65286,1403/12/09
2025-02-27T01:10:00,65257,1403/12/09
2025-02-27T01:11:00,65277,1403/12/09
2025-02-27T01:12:00,65247,1403/12/09
2025-02-27T01:13:00,65280,1403/12/09
2025-02-27T01:14:00,65256,1403/12/09
2025-02-27T01:15:00,65255,1403/12/09
