date,price18
2025-03-13T00:00:00,65580
2025-03-13T00:01:00,65545
2025-03-13T00:02:00,65577
2025-03-13T00:03:00,65579
2025-03-13T00:04:00,65584
2025-03-13T00:05:00,65625
2025-03-13T00:06:00,65622
2025-03-13T00:07:00,65669
2025-03-13T00:08:00,65639
2025-03-13T00:09:00,65676
2025-03-13T00:10:00,65684
2025-03-13T00:11:00,65729
2025-03-13T00:12:00,65700
2025-03-13T00:13:00,65701
2025-03-13T00:14:00,65690
2025-03-13T00:15:00,65698
2025-03-13T00:16:00,65694
2025-03-13T00:17:00,65688
2025-03-13T00:18:00,65713
2025-03-13T00:19:00,65700
2025-03-13T00:20:00,65654
2025-03-13T00:21:00,65638
2025-03-13T00:22:00,65628
2025-03-13T00:23:00,65604
2025-03-13T00:24:00,65573
2025-03-13T00:25:00,65589
2025-03-13T00:26:00,65567
2025-03-13T00:27:00,65599
2025-03-13T00:28:00,65608
2025-03-13T00:29:00,65578
2025-03-13T00:30:00,65538
2025-03-13T00:31:00,65587
2025-03-13T00:32:00,65591
2025-03-13T00:33:00,65630
2025-03-13T00:34:00,65616
2025-03-13T00:35:00,65593
2025-03-13T00:36:00,65575
2025-03-13T00:37:00,65541
2025-03-13T00:38:00,65559
2025-03-13T00:39:00,65518
2025-03-13T00:40:00,65501
2025-03-13T00:41:00,65498
2025-03-13T00:42:00,65474
2025-03-13T00:43:00,65506
2025-03-13T00:44:00,65488
2025-03-13T00:45:00,65455
2025-03-13T00:46:00,65459
2025-03-13T00:47:00,65492
2025-03-13T00:48:00,65501
2025-03-13T00:49:00,65528
2025-03-13T00:50:00,65563
2025-03-13T00:51:00,65567
2025-03-13T00:52:00,65581
2025-03-13T00:53:00,65581
2025-03-13T00:54:00,65624
2025-03-13T00:55:00,65607
2025-03-13T00:56:00,65561
2025-03-13T00:57:00,65537
2025-03-13T00:58:00,65520
2025-03-13T00:59:00,65524
2025-03-13T01:00:00,65567
2025-03-13T01:01:00,65552
2025-03-13T01:02:00,65509
2025-03-13T01:03:00,65551
2025-03-13T01:04:00,65533
2025-03-13T01:05:00,65549
2025-03-13T01:06:00,65499
2025-03-13T01:07:00,65470
2025-03-13T01:08:00,65427
2025-03-13T01:09:00,65473
2025-03-13T01:10:00,65507
2025-03-13T01:11:00,65540
2025-03-13T01:12:00,65533
2025-03-13T01:13:00,65542
2025-03-13T01:14:00,65591
2025-03-13T01:15:00,65556
2025-03-13T01:16:00,65565
2025-03-13T01:17:00,65528
2025-03-13T01:18:00,65488
2025-03-13T01:19:00,65440
2025-03-13T01:20:00,65404
2025-03-13T01:21:00,65401
2025-03-13T01:22:00,65416
2025-03-13T01:23:00,65373
2025-03-13T01:24:00,65336
2025-03-13T01:25:00,65350
2025-03-13T01:26:00,65368
2025-03-13T01:27:00,65371
2025-03-13T01:28:00,65341
2025-03-13T01:29:00,65295
2025-03-13T01:30:00,65271
2025-03-13T01:31:00,65298
2025-03-13T01:32:00,65251
2025-03-13T01:33:00,65260
2025-03-13T01:34:00,65271
2025-03-13T01:35:00,65313
2025-03-13T01:36:00,65324
2025-03-13T01:37:00,65372
2025-03-13T01:38:00,65349
2025-03-13T01:39:00,65370
2025-03-13T01:40:00,65369
2025-03-13T01:41:00,65320
2025-03-13T01:42:00,65318
2025-03-13T01:43:00,65268
2025-03-13T01:44:00,65239
2025-03-13T01:45:00,65287
2025-03-13T01:46:00,65256
2025-03-13T01:47:00,65259
2025-03-13T01:48:00,65228
2025-03-13T01:49:00,65214
2025-03-13T01:50:00,65224
2025-03-13T01:51:00,65194
2025-03-13T01:52:00,65206
2025-03-13T01:53:00,65225
2025-03-13T01:54:00,65198
2025-03-13T01:55:00,65210
2025-03-13T01:56:00,65164
2025-03-13T01:57:00,65173
2025-03-13T01:58:00,65223
2025-03-13T01:59:00,65176
2025-03-13T02:00:00,65166
2025-03-13T02:01:00,65138
2025-03-13T02:02:00,65124
2025-03-13T02:03:00,65094
2025-03-13T02:04:00,65143
2025-03-13T02:05:00,65096
2025-03-13T02:06:00,65078
2025-03-13T02:07:00,65032
2025-03-13T02:08:00,65045
2025-03-13T02:09:00,65077
2025-03-13T02:10:00,65055
2025-03-13T02:11:00,65093
2025-03-13T02:12:00,65129
2025-03-13T02:13:00,65162
2025-03-13T02:14:00,65177
2025-03-13T02:15:00,65154
2025-03-13T02:16:00,65182
2025-03-13T02:17:00,65136
2025-03-13T02:18:00,65130
2025-03-13T02:19:00,65144
2025-03-13T02:20:00,65157
2025-03-13T02:21:00,65134
2025-03-13T02:22:00,65147
2025-03-13T02:23:00,65103
2025-03-13T02:24:00,65094
2025-03-13T02:25:00,65110
2025-03-13T02:26:00,65101
2025-03-13T02:27:00,65109
2025-03-13T02:28:00,65146
2025-03-13T02:29:00,65146
2025-03-13T02:30:00,65154
2025-03-13T02:31:00,65154
2025-03-13T02:32:00,65158
2025-03-13T02:33:00,65130
2025-03-13T02:34:00,65142
2025-03-13T02:35:00,65097
2025-03-13T02:36:00,65130
2025-03-13T02:37:00,65100
2025-03-13T02:38:00,65087
2025-03-13T02:39:00,65060
2025-03-13T02:40:00,65102
2025-03-13T02:41:00,65141
2025-03-13T02:42:00,65188
2025-03-13T02:43:00,65206
2025-03-13T02:44:00,65225
2025-03-13T02:45:00,65257
2025-03-13T02:46:00,65257
2025-03-13T02:47:00,65291
2025-03-13T02:48:00,65297
2025-03-13T02:49:00,65290
2025-03-13T02:50:00,65281
2025-03-13T02:51:00,65331
2025-03-13T02:52:00,65338
2025-03-13T02:53:00,65334
2025-03-13T02:54:00,65369
2025-03-13T02:55:00,65384
2025-03-13T02:56:00,65366
2025-03-13T02:57:00,65364
2025-03-13T02:58:00,65321
2025-03-13T02:59:00,65365
2025-03-13T03:00:00,65352
2025-03-13T03:01:00,65382
2025-03-13T03:02:00,65341
2025-03-13T03:03:00,65380
2025-03-13T03:04:00,65410
2025-03-13T03:05:00,65420
2025-03-13T03:06:00,65382
2025-03-13T03:07:00,65386
2025-03-13T03:08:00,65427
2025-03-13T03:09:00,65451
2025-03-13T03:10:00,65461
2025-03-13T03:11:00,65452
2025-03-13T03:12:00,65414
2025-03-13T03:13:00,65436
2025-03-13T03:14:00,65434
2025-03-13T03:15:00,65459
2025-03-13T03:16:00,65468
2025-03-13T03:17:00,65489
2025-03-13T03:18:00,65493
2025-03-13T03:19:00,65497
2025-03-13T03:20:00,65498
2025-03-13T03:21:00,65535
2025-03-13T03:22:00,65515
2025-03-13T03:23:00,65535
2025-03-13T03:24:00,65585
2025-03-13T03:25:00,65591
2025-03-13T03:26:00,65631
2025-03-13T03:27:00,65668
2025-03-13T03:28:00,65649
2025-03-13T03:29:00,65655
2025-03-13T03:30:00,65617
2025-03-13T03:31:00,65634
2025-03-13T03:32:00,65609
2025-03-13T03:33:00,65630
2025-03-13T03:34:00,65662
2025-03-13T03:35:00,65666
2025-03-13T03:36:00,65645
2025-03-13T03:37:00,65649
2025-03-13T03:38:00,65667
2025-03-13T03:39:00,65711
2025-03-13T03:40:00,65751
2025-03-13T03:41:00,65750
2025-03-13T03:42:00,65755
2025-03-13T03:43:00,65752
2025-03-13T03:44:00,65802
2025-03-13T03:45:00,65785
2025-03-13T03:46:00,65785
2025-03-13T03:47:00,65735
2025-03-13T03:48:00,65784
2025-03-13T03:49:00,65748
2025-03-13T03:50:00,65776
2025-03-13T03:51:00,65822
2025-03-13T03:52:00,65823
2025-03-13T03:53:00,65867
2025-03-13T03:54:00,65912
2025-03-13T03:55:00,65952
2025-03-13T03:56:00,65944
2025-03-13T03:57:00,65936
2025-03-13T03:58:00,65902
2025-03-13T03:59:00,65948
2025-03-13T04:00:00,65954
2025-03-13T04:01:00,65935
2025-03-13T04:02:00,65960
2025-03-13T04:03:00,65937
2025-03-13T04:04:00,65907
2025-03-13T04:05:00,65941
2025-03-13T04:06:00,65972
2025-03-13T04:07:00,65989
2025-03-13T04:08:00,66012
2025-03-13T04:09:00,66025
2025-03-13T04:10:00,65994
2025-03-13T04:11:00,65951
2025-03-13T04:12:00,65997
2025-03-13T04:13:00,65978
2025-03-13T04:14:00,66025
2025-03-13T04:15:00,66058
2025-03-13T04:16:00,66031
2025-03-13T04:17:00,66018
2025-03-13T04:18:00,66032
2025-03-13T04:19:00,66045
2025-03-13T04:20:00,66090
2025-03-13T04:21:00,66077
2025-03-13T04:22:00,66119
2025-03-13T04:23:00,66165
2025-03-13T04:24:00,66185
2025-03-13T04:25:00,66209
2025-03-13T04:26:00,66242
2025-03-13T04:27:00,66221
2025-03-13T04:28:00,66174
2025-03-13T04:29:00,66154
2025-03-13T04:30:00,66139
2025-03-13T04:31:00,66142
2025-03-13T04:32:00,66148
2025-03-13T04:33:00,66187
2025-03-13T04:34:00,66146
2025-03-13T04:35:00,66144
2025-03-13T04:36:00,66191
2025-03-13T04:37:00,66187
2025-03-13T04:38:00,66158
2025-03-13T04:39:00,66157
2025-03-13T04:40:00,66174
2025-03-13T04:41:00,66141
2025-03-13T04:42:00,66156
2025-03-13T04:43:00,66170
2025-03-13T04:44:00,66169
2025-03-13T04:45:00,66203
2025-03-13T04:46:00,66204
2025-03-13T04:47:00,66227
2025-03-13T04:48:00,66218
2025-03-13T04:49:00,66213
2025-03-13T04:50:00,66179
2025-03-13T04:51:00,66225
2025-03-13T04:52:00,66217
2025-03-13T04:53:00,66188
2025-03-13T04:54:00,66138
2025-03-13T04:55:00,66186
2025-03-13T04:56:00,66224
2025-03-13T04:57:00,66189
2025-03-13T04:58:00,66160
2025-03-13T04:59:00,66197
2025-03-13T05:00:00,66245
2025-03-13T05:01:00,66235
2025-03-13T05:02:00,66255
2025-03-13T05:03:00,66281
2025-03-13T05:04:00,66282
2025-03-13T05:05:00,66261
2025-03-13T05:06:00,66219
2025-03-13T05:07:00,66206
2025-03-13T05:08:00,66207
2025-03-13T05:09:00,66213
2025-03-13T05:10:00,66220
2025-03-13T05:11:00,66260
2025-03-13T05:12:00,66279
2025-03-13T05:13:00,66313
2025-03-13T05:14:00,66297
2025-03-13T05:15:00,66249
2025-03-13T05:16:00,66275
2025-03-13T05:17:00,66239
2025-03-13T05:18:00,66218
2025-03-13T05:19:00,66192
2025-03-13T05:20:00,66176
2025-03-13T05:21:00,66195
2025-03-13T05:22:00,66145
2025-03-13T05:23:00,66163
2025-03-13T05:24:00,66204
2025-03-13T05:25:00,66207
2025-03-13T05:26:00,66197
2025-03-13T05:27:00,66214
2025-03-13T05:28:00,66247
2025-03-13T05:29:00,66241
2025-03-13T05:30:00,66287
2025-03-13T05:31:00,66263
2025-03-13T05:32:00,66221
2025-03-13T05:33:00,66174
2025-03-13T05:34:00,66158
2025-03-13T05:35:00,66191
2025-03-13T05:36:00,66203
2025-03-13T05:37:00,66247
2025-03-13T05:38:00,66247
2025-03-13T05:39:00,66206
2025-03-13T05:40:00,66235
2025-03-13T05:41:00,66246
2025-03-13T05:42:00,66205
2025-03-13T05:43:00,66200
2025-03-13T05:44:00,66228
2025-03-13T05:45:00,66194
2025-03-13T05:46:00,66218
2025-03-13T05:47:00,66186
2025-03-13T05:48:00,66216
2025-03-13T05:49:00,66170
2025-03-13T05:50:00,66214
2025-03-13T05:51:00,66224
2025-03-13T05:52:00,66208
2025-03-13T05:53:00,66233
2025-03-13T05:54:00,66229
2025-03-13T05:55:00,66270
2025-03-13T05:56:00,66246
2025-03-13T05:57:00,66207
2025-03-13T05:58:00,66234
2025-03-13T05:59:00,66277
2025-03-13T06:00:00,66323
2025-03-13T06:01:00,66340
2025-03-13T06:02:00,66375
2025-03-13T06:03:00,66401
2025-03-13T06:04:00,66388
2025-03-13T06:05:00,66420
2025-03-13T06:06:00,66451
2025-03-13T06:07:00,66482
2025-03-13T06:08:00,66523
2025-03-13T06:09:00,66478
2025-03-13T06:10:00,66494
2025-03-13T06:11:00,66483
2025-03-13T06:12:00,66489
2025-03-13T06:13:00,66490
2025-03-13T06:14:00,66459
2025-03-13T06:15:00,66435
2025-03-13T06:16:00,66461
2025-03-13T06:17:00,66441
2025-03-13T06:18:00,66475
2025-03-13T06:19:00,66426
2025-03-13T06:20:00,66472
2025-03-13T06:21:00,66495
2025-03-13T06:22:00,66545
2025-03-13T06:23:00,66595
2025-03-13T06:24:00,66639
2025-03-13T06:25:00,66611
2025-03-13T06:26:00,66582
2025-03-13T06:27:00,66597
2025-03-13T06:28:00,66570
2025-03-13T06:29:00,66521
2025-03-13T06:30:00,66557
2025-03-13T06:31:00,66598
2025-03-13T06:32:00,66625
2025-03-13T06:33:00,66589
2025-03-13T06:34:00,66601
2025-03-13T06:35:00,66626
2025-03-13T06:36:00,66670
2025-03-13T06:37:00,66679
2025-03-13T06:38:00,66643
2025-03-13T06:39:00,66693
2025-03-13T06:40:00,66729
2025-03-13T06:41:00,66762
2025-03-13T06:42:00,66765
2025-03-13T06:43:00,66750
2025-03-13T06:44:00,66782
2025-03-13T06:45:00,66744
2025-03-13T06:46:00,66741
2025-03-13T06:47:00,66745
2025-03-13T06:48:00,66696
2025-03-13T06:49:00,66664
2025-03-13T06:50:00,66616
2025-03-13T06:51:00,66604
2025-03-13T06:52:00,66601
2025-03-13T06:53:00,66620
2025-03-13T06:54:00,66624
2025-03-13T06:55:00,66607
2025-03-13T06:56:00,66619
2025-03-13T06:57:00,66590
2025-03-13T06:58:00,66541
2025-03-13T06:59:00,66496
2025-03-13T07:00:00,66527
2025-03-13T07:01:00,66489
2025-03-13T07:02:00,66447
2025-03-13T07:03:00,66473
2025-03-13T07:04:00,66497
2025-03-13T07:05:00,66469
2025-03-13T07:06:00,66511
2025-03-13T07:07:00,66533
2025-03-13T07:08:00,66540
2025-03-13T07:09:00,66502
2025-03-13T07:10:00,66461
2025-03-13T07:11:00,66461
2025-03-13T07:12:00,66446
2025-03-13T07:13:00,66445
2025-03-13T07:14:00,66477
2025-03-13T07:15:00,66449
2025-03-13T07:16:00,66449
2025-03-13T07:17:00,66464
2025-03-13T07:18:00,66441
2025-03-13T07:19:00,66479
2025-03-13T07:20:00,66480
2025-03-13T07:21:00,66465
2025-03-13T07:22:00,66430
2025-03-13T07:23:00,66472
2025-03-13T07:24:00,66482
2025-03-13T07:25:00,66453
2025-03-13T07:26:00,66420
2025-03-13T07:27:00,66435
2025-03-13T07:28:00,66439
2025-03-13T07:29:00,66442
2025-03-13T07:30:00,66447
2025-03-13T07:31:00,66424
2025-03-13T07:32:00,66409
2025-03-13T07:33:00,66453
2025-03-13T07:34:00,66476
2025-03-13T07:35:00,66513
2025-03-13T07:36:00,66520
2025-03-13T07:37:00,66511
2025-03-13T07:38:00,66493
2025-03-13T07:39:00,66487
2025-03-13T07:40:00,66461
2025-03-13T07:41:00,66484
2025-03-13T07:42:00,66465
2025-03-13T07:43:00,66514
2025-03-13T07:44:00,66549
2025-03-13T07:45:00,66509
2025-03-13T07:46:00,66514
2025-03-13T07:47:00,66551
2025-03-13T07:48:00,66502
2025-03-13T07:49:00,66486
2025-03-13T07:50:00,66531
2025-03-13T07:51:00,66544
2025-03-13T07:52:00,66516
2025-03-13T07:53:00,66477
2025-03-13T07:54:00,66431
2025-03-13T07:55:00,66412
2025-03-13T07:56:00,66437
2025-03-13T07:57:00,66410
2025-03-13T07:58:00,66384
2025-03-13T07:59:00,66415
2025-03-13T08:00:00,66463
2025-03-13T08:01:00,66438
2025-03-13T08:02:00,66457
2025-03-13T08:03:00,66479
2025-03-13T08:04:00,66430
2025-03-13T08:05:00,66479
2025-03-13T08:06:00,66516
2025-03-13T08:07:00,66511
2025-03-13T08:08:00,66485
2025-03-13T08:09:00,66532
2025-03-13T08:10:00,66523
2025-03-13T08:11:00,66501
2025-03-13T08:12:00,66492
2025-03-13T08:13:00,66517
2025-03-13T08:14:00,66504
2025-03-13T08:15:00,66552
2025-03-13T08:16:00,66572
2025-03-13T08:17:00,66567
2025-03-13T08:18:00,66598
2025-03-13T08:19:00,66641
2025-03-13T08:20:00,66659
2025-03-13T08:21:00,66612
2025-03-13T08:22:00,66620
2025-03-13T08:23:00,66599
2025-03-13T08:24:00,66583
2025-03-13T08:25:00,66580
2025-03-13T08:26:00,66552
2025-03-13T08:27:00,66579
2025-03-13T08:28:00,66606
2025-03-13T08:29:00,66633
2025-03-13T08:30:00,66658
2025-03-13T08:31:00,66701
2025-03-13T08:32:00,66721
2025-03-13T08:33:00,66710
2025-03-13T08:34:00,66660
2025-03-13T08:35:00,66661
2025-03-13T08:36:00,66696
2025-03-13T08:37:00,66705
2025-03-13T08:38:00,66755
2025-03-13T08:39:00,66803
2025-03-13T08:40:00,66846
2025-03-13T08:41:00,66876
2025-03-13T08:42:00,66923
2025-03-13T08:43:00,66948
2025-03-13T08:44:00,66919
2025-03-13T08:45:00,66958
2025-03-13T08:46:00,66918
2025-03-13T08:47:00,66924
2025-03-13T08:48:00,66925
2025-03-13T08:49:00,66883
2025-03-13T08:50:00,66910
2025-03-13T08:51:00,66940
2025-03-13T08:52:00,66905
2025-03-13T08:53:00,66905
2025-03-13T08:54:00,66929
2025-03-13T08:55:00,66923
2025-03-13T08:56:00,66905
2025-03-13T08:57:00,66934
2025-03-13T08:58:00,66920
2025-03-13T08:59:00,66898
2025-03-13T09:00:00,66942
2025-03-13T09:01:00,66896
2025-03-13T09:02:00,66849
2025-03-13T09:03:00,66860
2025-03-13T09:04:00,66870
2025-03-13T09:05:00,66840
2025-03-13T09:06:00,66793
2025-03-13T09:07:00,66764
2025-03-13T09:08:00,66798
2025-03-13T09:09:00,66837
2025-03-13T09:10:00,66853
2025-03-13T09:11:00,66839
2025-03-13T09:12:00,66809
2025-03-13T09:13:00,66848
2025-03-13T09:14:00,66871
2025-03-13T09:15:00,66912
2025-03-13T09:16:00,66957
2025-03-13T09:17:00,66987
2025-03-13T09:18:00,67000
2025-03-13T09:19:00,67000
2025-03-13T09:20:00,67000
2025-03-13T09:21:00,66962
2025-03-13T09:22:00,66959
2025-03-13T09:23:00,67000
2025-03-13T09:24:00,66953
2025-03-13T09:25:00,66938
2025-03-13T09:26:00,66958
2025-03-13T09:27:00,66964
2025-03-13T09:28:00,66918
2025-03-13T09:29:00,66892
2025-03-13T09:30:00,66879
2025-03-13T09:31:00,66859
2025-03-13T09:32:00,66895
2025-03-13T09:33:00,66875
2025-03-13T09:34:00,66917
2025-03-13T09:35:00,66935
2025-03-13T09:36:00,66894
2025-03-13T09:37:00,66849
2025-03-13T09:38:00,66863
2025-03-13T09:39:00,66883
2025-03-13T09:40:00,66921
2025-03-13T09:41:00,66916
2025-03-13T09:42:00,66897
2025-03-13T09:43:00,66946
2025-03-13T09:44:00,66988
2025-03-13T09:45:00,66974
2025-03-13T09:46:00,66961
2025-03-13T09:47:00,66992
2025-03-13T09:48:00,67000
2025-03-13T09:49:00,66992
2025-03-13T09:50:00,66943
2025-03-13T09:51:00,66920
2025-03-13T09:52:00,66935
2025-03-13T09:53:00,66930
2025-03-13T09:54:00,66950
2025-03-13T09:55:00,66999
2025-03-13T09:56:00,66965
2025-03-13T09:57:00,67000
2025-03-13T09:58:00,66952
2025-03-13T09:59:00,66911
2025-03-13T10:00:00,66866
2025-03-13T10:01:00,66902
2025-03-13T10:02:00,66923
2025-03-13T10:03:00,66893
2025-03-13T10:04:00,66849
2025-03-13T10:05:00,66887
2025-03-13T10:06:00,66914
2025-03-13T10:07:00,66870
2025-03-13T10:08:00,66880
2025-03-13T10:09:00,66849
2025-03-13T10:10:00,66842
2025-03-13T10:11:00,66817
2025-03-13T10:12:00,66842
2025-03-13T10:13:00,66867
2025-03-13T10:14:00,66893
2025-03-13T10:15:00,66894
2025-03-13T10:16:00,66859
2025-03-13T10:17:00,66842
2025-03-13T10:18:00,66858
2025-03-13T10:19:00,66811
2025-03-13T10:20:00,66802
2025-03-13T10:21:00,66753
2025-03-13T10:22:00,66751
2025-03-13T10:23:00,66710
2025-03-13T10:24:00,66701
2025-03-13T10:25:00,66708
2025-03-13T10:26:00,66691
2025-03-13T10:27:00,66658
2025-03-13T10:28:00,66647
2025-03-13T10:29:00,66668
2025-03-13T10:30:00,66673
2025-03-13T10:31:00,66681
2025-03-13T10:32:00,66674
2025-03-13T10:33:00,66722
2025-03-13T10:34:00,66691
