date,price18
2025-04-30T00:00:00,65379
2025-04-30T00:01:00,65402
2025-04-30T00:02:00,65389
2025-04-30T00:03:00,65407
2025-04-30T00:04:00,65397
2025-04-30T00:05:00,65442
2025-04-30T00:06:00,65488
2025-04-30T00:07:00,65490
2025-04-30T00:08:00,65476
2025-04-30T00:09:00,65446
2025-04-30T00:10:00,65477
2025-04-30T00:11:00,65474
2025-04-30T00:12:00,65487
2025-04-30T00:13:00,65439
2025-04-30T00:14:00,65439
2025-04-30T00:15:00,65394
2025-04-30T00:16:00,65373
2025-04-30T00:17:00,65392
2025-04-30T00:18:00,65400
2025-04-30T00:19:00,65358
2025-04-30T00:20:00,65379
2025-04-30T00:21:00,65389
2025-04-30T00:22:00,65423
2025-04-30T00:23:00,65427
2025-04-30T00:24:00,65459
2025-04-30T00:25:00,65506
2025-04-30T00:26:00,65546
2025-04-30T00:27:00,65526
2025-04-30T00:28:00,65550
2025-04-30T00:29:00,65520
2025-04-30T00:30:00,65536
2025-04-30T00:31:00,65564
2025-04-30T00:32:00,65566
2025-04-30T00:33:00,65603
2025-04-30T00:34:00,65590
2025-04-30T00:35:00,65615
2025-04-30T00:36:00,65638
2025-04-30T00:37:00,65598
2025-04-30T00:38:00,65617
2025-04-30T00:39:00,65592
2025-04-30T00:40:00,65622
2025-04-30T00:41:00,65652
2025-04-30T00:42:00,65624
2025-04-30T00:43:00,65673
2025-04-30T00:44:00,65661
2025-04-30T00:45:00,65677
2025-04-30T00:46:00,65673
2025-04-30T00:47:00,65664
2025-04-30T00:48:00,65648
2025-04-30T00:49:00,65683
2025-04-30T00:50:00,65644
2025-04-30T00:51:00,65660
2025-04-30T00:52:00,65691
2025-04-30T00:53:00,65689
2025-04-30T00:54:00,65692
2025-04-30T00:55:00,65662
2025-04-30T00:56:00,65622
2025-04-30T00:57:00,65642
2025-04-30T00:58:00,65654
2025-04-30T00:59:00,65683
2025-04-30T01:00:00,65726
2025-04-30T01:01:00,65713
2025-04-30T01:02:00,65731
2025-04-30T01:03:00,65706
2025-04-30T01:04:00,65711
2025-04-30T01:05:00,65718
2025-04-30T01:06:00,65721
2025-04-30T01:07:00,65758
2025-04-30T01:08:00,65730
2025-04-30T01:09:00,65770
2025-04-30T01:10:00,65737
2025-04-30T01:11:00,65776
2025-04-30T01:12:00,65794
2025-04-30T01:13:00,65763
2025-04-30T01:14:00,65721
2025-04-30T01:15:00,65718
2025-04-30T01:16:00,65674
2025-04-30T01:17:00,65689
2025-04-30T01:18:00,65685
2025-04-30T01:19:00,65651
2025-04-30T01:20:00,65641
2025-04-30T01:21:00,65672
2025-04-30T01:22:00,65706
2025-04-30T01:23:00,65747
2025-04-30T01:24:00,65717
2025-04-30T01:25:00,65766
2025-04-30T01:26:00,65724
2025-04-30T01:27:00,65698
2025-04-30T01:28:00,65665
2025-04-30T01:29:00,65628
2025-04-30T01:30:00,65621
2025-04-30T01:31:00,65579
2025-04-30T01:32:00,65542
2025-04-30T01:33:00,65510
2025-04-30T01:34:00,65554
2025-04-30T01:35:00,65524
2025-04-30T01:36:00,65507
2025-04-30T01:37:00,65532
2025-04-30T01:38:00,65558
2025-04-30T01:39:00,65520
2025-04-30T01:40:00,65487
2025-04-30T01:41:00,65524
2025-04-30T01:42:00,65485
2025-04-30T01:43:00,65468
2025-04-30T01:44:00,65419
2025-04-30T01:45:00,65392
2025-04-30T01:46:00,65352
2025-04-30T01:47:00,65345
2025-04-30T01:48:00,65381
2025-04-30T01:49:00,65399
2025-04-30T01:50:00,65430
2025-04-30T01:51:00,65442
2025-04-30T01:52:00,65472
2025-04-30T01:53:00,65451
2025-04-30T01:54:00,65405
2025-04-30T01:55:00,65394
2025-04-30T01:56:00,65357
2025-04-30T01:57:00,65345
2025-04-30T01:58:00,65329
2025-04-30T01:59:00,65365
2025-04-30T02:00:00,65354
2025-04-30T02:01:00,65307
2025-04-30T02:02:00,65306
2025-04-30T02:03:00,65277
2025-04-30T02:04:00,65243
2025-04-30T02:05:00,65239
2025-04-30T02:06:00,65267
2025-04-30T02:07:00,65271
2025-04-30T02:08:00,65233
2025-04-30T02:09:00,65199
2025-04-30T02:10:00,65215
2025-04-30T02:11:00,65186
2025-04-30T02:12:00,65169
2025-04-30T02:13:00,65132
2025-04-30T02:14:00,65090
2025-04-30T02:15:00,65122
2025-04-30T02:16:00,65170
2025-04-30T02:17:00,65209
2025-04-30T02:18:00,65243
2025-04-30T02:19:00,65233
2025-04-30T02:20:00,65226
2025-04-30T02:21:00,65260
2025-04-30T02:22:00,65264
2025-04-30T02:23:00,65289
2025-04-30T02:24:00,65302
2025-04-30T02:25:00,65342
2025-04-30T02:26:00,65306
2025-04-30T02:27:00,65338
2025-04-30T02:28:00,65354
2025-04-30T02:29:00,65319
2025-04-30T02:30:00,65344
2025-04-30T02:31:00,65383
2025-04-30T02:32:00,65375
2025-04-30T02:33:00,65345
2025-04-30T02:34:00,65319
2025-04-30T02:35:00,65362
2025-04-30T02:36:00,65365
2025-04-30T02:37:00,65396
2025-04-30T02:38:00,65446
2025-04-30T02:39:00,65485
2025-04-30T02:40:00,65523
2025-04-30T02:41:00,65498
2025-04-30T02:42:00,65510
2025-04-30T02:43:00,65512
2025-04-30T02:44:00,65464
2025-04-30T02:45:00,65446
2025-04-30T02:46:00,65450
2025-04-30T02:47:00,65416
2025-04-30T02:48:00,65384
2025-04-30T02:49:00,65348
2025-04-30T02:50:00,65327
2025-04-30T02:51:00,65337
2025-04-30T02:52:00,65332
2025-04-30T02:53:00,65326
2025-04-30T02:54:00,65368
2025-04-30T02:55:00,65363
2025-04-30T02:56:00,65336
2025-04-30T02:57:00,65365
2025-04-30T02:58:00,65323
2025-04-30T02:59:00,65319
2025-04-30T03:00:00,65305
2025-04-30T03:01:00,65283
2025-04-30T03:02:00,65262
2025-04-30T03:03:00,65263
2025-04-30T03:04:00,65287
2025-04-30T03:05:00,65326
2025-04-30T03:06:00,65325
2025-04-30T03:07:00,65340
2025-04-30T03:08:00,65291
2025-04-30T03:09:00,65242
2025-04-30T03:10:00,65229
2025-04-30T03:11:00,65272
2025-04-30T03:12:00,65259
2025-04-30T03:13:00,65242
2025-04-30T03:14:00,65267
2025-04-30T03:15:00,65247
