date,price18,j_date
2025-03-22T00:00:00,66354,1404/01/02
2025-03-22T00:01:00,66336,1404/01/02
2025-03-22T00:02:00,66344,1404/01/02
2025-03-22T00:03:00,66304,1404/01/02
2025-03-22T00:04:00,66257,1404/01/02
2025-03-22T00:05:00,66224,1404/01/02
2025-03-22T00:06:00,66245,1404/01/02
2025-03-22T00:07:00,66292,1404/01/02
2025-03-22T00:08:00,66259,1404/01/02
2025-03-22T00:09:00,66252,1404/01/02
2025-03-22T00:10:00,66218,1404/01/02
2025-03-22T00:11:00,66245,1404/01/02
2025-03-22T00:12:00,66290,1404/01/02
2025-03-22T00:13:00,66262,1404/01/02
2025-03-22T00:14:00,66270,1404/01/02
2025-03-22T00:15:00,66238,1404/01/02
2025-03-22T00:16:00,66265,1404/01/02
2025-03-22T00:17:00,66293,1404/01/02
2025-03-22T00:18:00,66269,1404/01/02
2025-03-22T00:19:00,66268,1404/01/02
2025-03-22T00:20:00,66225,1404/01/02
2025-03-22T00:21:00,66217,1404/01/02
2025-03-22T00:22:00,66211,1404/01/02
2025-03-22T00:23:00,66209,1404/01/02
2025-03-22T00:24:00,66235,1404/01/02
2025-03-22T00:25:00,66247,1404/01/02
2025-03-22T00:26:00,66197,1404/01/02
2025-03-22T00:27:00,66168,1404/01/02
2025-03-22T00:28:00,66206,1404/01/02
2025-03-22T00:29:00,66218,1404/01/02
2025-03-22T00:30:00,66209,1404/01/02
2025-03-22T00:31:00,66199,1404/01/02
2025-03-22T00:32:00,66170,1404/01/02
2025-03-22T00:33:00,66145,1404/01/02
2025-03-22T00:34:00,66109,1404/01/02
2025-03-22T00:35:00,66125,1404/01/02
2025-03-22T00:36:00,66082,1404/01/02
2025-03-22T00:37:00,66035,1404/01/02
2025-03-22T00:38:00,66054,1404/01/02
2025-03-22T00:39:00,66102,1404/01/02
2025-03-22T00:40:00,66110,1404/01/02
2025-03-22T00:41:00,66142,1404/01/02
2025-03-22T00:42:00,66141,1404/01/02
2025-03-22T00:43:00,66139,1404/01/02
2025-03-22T00:44:00,66106,1404/01/02
2025-03-22T00:45:00,66143,1404/01/02
2025-03-22T00:46:00,66111,1404/01/02
2025-03-22T00:47:00,66112,1404/01/02
2025-03-22T00:48:00,66111,1404/01/02
2025-03-22T00:49:00,66069,1404/01/02
2025-03-22T00:50:00,66042,1404/01/02
2025-03-22T00:51:00,66075,1404/01/02
2025-03-22T00:52:00,66037,1404/01/02
2025-03-22T00:53:00,66003,1404/01/02
2025-03-22T00:54:00,66003,1404/01/02
2025-03-22T00:55:00,66016,1404/01/02
2025-03-22T00:56:00,66047,1404/01/02
2025-03-22T00:57:00,66092,1404/01/02
2025-03-22T00:58:00,66091,1404/01/02
2025-03-22T00:59:00,66126,1404/01/02
2025-03-22T01:00:00,66121,1404/01/02
2025-03-22T01:01:00,66167,1404/01/02
2025-03-22T01:02:00,66157,1404/01/02
