date,price18,j_date
2025-05-14T00:00:00,65547,1404/02/24
2025-05-14T00:01:00,65499,1404/02/24
2025-05-14T00:02:00,65467,1404/02/24
2025-05-14T00:03:00,65503,1404/02/24
2025-05-14T00:04:00,65455,1404/02/24
2025-05-14T00:05:00,65439,1404/02/24
2025-05-14T00:06:00,65445,1404/02/24
2025-05-14T00:07:00,65414,1404/02/24
2025-05-14T00:08:00,65454,1404/02/24
2025-05-14T00:09:00,65477,1404/02/24
2025-05-14T00:10:00,65431,1404/02/24
2025-05-14T00:11:00,65454,1404/02/24
2025-05-14T00:12:00,65475,1404/02/24
2025-05-14T00:13:00,65456,1404/02/24
2025-05-14T00:14:00,65478,1404/02/24
2025-05-14T00:15:00,65478,1404/02/24
2025-05-14T00:16:00,65498,1404/02/24
2025-05-14T00:17:00,65453,1404/02/24
2025-05-14T00:18:00,65468,1404/02/24
2025-05-14T00:19:00,65490,1404/02/24
2025-05-14T00:20:00,65514,1404/02/24
2025-05-14T00:21:00,65512,1404/02/24
2025-05-14T00:22:00,65560,1404/02/24
2025-05-14T00:23:00,65605,1404/02/24
2025-05-14T00:24:00,65600,1404/02/24
2025-05-14T00:25:00,65551,1404/02/24
2025-05-14T00:26:00,65582,1404/02/24
2025-05-14T00:27:00,65548,1404/02/24
2025-05-14T00:28:00,65514,1404/02/24
2025-05-14T00:29:00,65489,1404/02/24
2025-05-14T00:30:00,65515,1404/02/24
2025-05-14T00:31:00,65541,1404/02/24
2025-05-14T00:32:00,65528,1404/02/24
2025-05-14T00:33:00,65576,1404/02/24
2025-05-14T00:34:00,65589,1404/02/24
2025-05-14T00:35:00,65579,1404/02/24
2025-05-14T00:36:00,65619,1404/02/24
2025-05-14T00:37:00,65607,1404/02/24
2025-05-14T00:38:00,65618,1404/02/24
2025-05-14T00:39:00,65649,1404/02/24
2025-05-14T00:40:00,65655,1404/02/24
2025-05-14T00:41:00,65611,1404/02/24
2025-05-14T00:42:00,65630,1404/02/24
2025-05-14T00:43:00,65680,1404/02/24
2025-05-14T00:44:00,65638,1404/02/24
2025-05-14T00:45:00,65634,1404/02/24
2025-05-14T00:46:00,65648,1404/02/24
2025-05-14T00:47:00,65635,1404/02/24
2025-05-14T00:48:00,65620,1404/02/24
2025-05-14T00:49:00,65650,1404/02/24
2025-05-14T00:50:00,65649,1404/02/24
2025-05-14T00:51:00,65676,1404/02/24
2025-05-14T00:52:00,65691,1404/02/24
2025-05-14T00:53:00,65731,1404/02/24
2025-05-14T00:54:00,65741,1404/02/24
2025-05-14T00:55:00,65789,1404/02/24
2025-05-14T00:56:00,65800,1404/02/24
2025-05-14T00:57:00,65832,1404/02/24
2025-05-14T00:58:00,65828,1404/02/24
2025-05-14T00:59:00,65838,1404/02/24
2025-05-14T01:00:00,65823,1404/02/24
2025-05-14T01:01:00,65806,1404/02/24
2025-05-14T01:02:00,65759,1404/02/24
2025-05-14T01:03:00,65805,1404/02/24
2025-05-14T01:04:00,65838,1404/02/24
2025-05-14T01:05:00,65877,1404/02/24
2025-05-14T01:06:00,65905,1404/02/24
2025-05-14T01:07:00,65952,1404/02/24
2025-05-14T01:08:00,65999,1404/02/24
2025-05-14T01:09:00,66014,1404/02/24
2025-05-14T01:10:00,66063,1404/02/24
2025-05-14T01:11:00,66083,1404/02/24
2025-05-14T01:12:00,66096,1404/02/24
2025-05-14T01:13:00,66143,1404/02/24
2025-05-14T01:14:00,66173,1404/02/24
2025-05-14T01:15:00,66126,1404/02/24
2025-05-14T01:16:00,66168,1404/02/24
2025-05-14T01:17:00,66190,1404/02/24
2025-05-14T01:18:00,66201,1404/02/24
2025-05-14T01:19:00,66179,1404/02/24
2025-05-14T01:20:00,66208,1404/02/24
2025-05-14T01:21:00,66165,1404/02/24
2025-05-14T01:22:00,66200,1404/02/24
2025-05-14T01:23:00,66218,1404/02/24
2025-05-14T01:24:00,66239,1404/02/24
2025-05-14T01:25:00,66263,1404/02/24
2025-05-14T01:26:00,66223,1404/02/24
2025-05-14T01:27:00,66205,1404/02/24
2025-05-14T01:28:00,66188,1404/02/24
2025-05-14T01:29:00,66198,1404/02/24
2025-05-14T01:30:00,66212,1404/02/24
2025-05-14T01:31:00,66193,1404/02/24
2025-05-14T01:32:00,66190,1404/02/24
2025-05-14T01:33:00,66223,1404/02/24
2025-05-14T01:34:00,66214,1404/02/24
2025-05-14T01:35:00,66219,1404/02/24
2025-05-14T01:36:00,66250,1404/02/24
2025-05-14T01:37:00,66259,1404/02/24
2025-05-14T01:38:00,66228,1404/02/24
2025-05-14T01:39:00,66214,1404/02/24
2025-05-14T01:40:00,66194,1404/02/24
2025-05-14T01:41:00,66176,1404/02/24
2025-05-14T01:42:00,66130,1404/02/24
2025-05-14T01:43:00,66124,1404/02/24
2025-05-14T01:44:00,66156,1404/02/24
2025-05-14T01:45:00,66122,1404/02/24
2025-05-14T01:46:00,66128,1404/02/24
2025-05-14T01:47:00,66143,1404/02/24
2025-05-14T01:48:00,66181,1404/02/24
2025-05-14T01:49:00,66222,1404/02/24
2025-05-14T01:50:00,66224,1404/02/24
2025-05-14T01:51:00,66187,1404/02/24
2025-05-14T01:52:00,66213,1404/02/24
2025-05-14T01:53:00,66239,1404/02/24
2025-05-14T01:54:00,66189,1404/02/24
2025-05-14T01:55:00,66201,1404/02/24
2025-05-14T01:56:00,66249,1404/02/24
2025-05-14T01:57:00,66287,1404/02/24
2025-05-14T01:58:00,66242,1404/02/24
2025-05-14T01:59:00,66241,1404/02/24
2025-05-14T02:00:00,66215,1404/02/24
2025-05-14T02:01:00,66180,1404/02/24
2025-05-14T02:02:00,66189,1404/02/24
2025-05-14T02:03:00,66185,1404/02/24
2025-05-14T02:04:00,66217,1404/02/24
2025-05-14T02:05:00,66219,1404/02/24
2025-05-14T02:06:00,66172,1404/02/24
2025-05-14T02:07:00,66209,1404/02/24
2025-05-14T02:08:00,66214,1404/02/24
