date,price18,j_date
2025-04-11T00:00:00,66968,1404/01/22
2025-04-11T00:01:00,66928,1404/01/22
2025-04-11T00:02:00,66914,1404/01/22
2025-04-11T00:03:00,66867,1404/01/22
2025-04-11T00:04:00,66864,1404/01/22
2025-04-11T00:05:00,66869,1404/01/22
2025-04-11T00:06:00,66866,1404/01/22
2025-04-11T00:07:00,66836,1404/01/22
2025-04-11T00:08:00,66853,1404/01/22
2025-04-11T00:09:00,66827,1404/01/22
2025-04-11T00:10:00,66877,1404/01/22
2025-04-11T00:11:00,66899,1404/01/22
2025-04-11T00:12:00,66867,1404/01/22
2025-04-11T00:13:00,66850,1404/01/22
2025-04-11T00:14:00,66827,1404/01/22
2025-04-11T00:15:00,66823,1404/01/22
2025-04-11T00:16:00,66788,1404/01/22
2025-04-11T00:17:00,66822,1404/01/22
2025-04-11T00:18:00,66822,1404/01/22
2025-04-11T00:19:00,66855,1404/01/22
2025-04-11T00:20:00,66862,1404/01/22
2025-04-11T00:21:00,66907,1404/01/22
2025-04-11T00:22:00,66943,1404/01/22
2025-04-11T00:23:00,66993,1404/01/22
2025-04-11T00:24:00,66978,1404/01/22
2025-04-11T00:25:00,67000,1404/01/22
2025-04-11T00:26:00,67000,1404/01/22
2025-04-11T00:27:00,67000,1404/01/22
2025-04-11T00:28:00,67000,1404/01/22
2025-04-11T00:29:00,66967,1404/01/22
2025-04-11T00:30:00,66979,1404/01/22
2025-04-11T00:31:00,66985,1404/01/22
2025-04-11T00:32:00,67000,1404/01/22
2025-04-11T00:33:00,66977,1404/01/22
2025-04-11T00:34:00,66946,1404/01/22
2025-04-11T00:35:00,66960,1404/01/22
2025-04-11T00:36:00,66979,1404/01/22
2025-04-11T00:37:00,66968,1404/01/22
2025-04-11T00:38:00,66930,1404/01/22
2025-04-11T00:39:00,66894,1404/01/22
2025-04-11T00:40:00,66890,1404/01/22
2025-04-11T00:41:00,66847,1404/01/22
2025-04-11T00:42:00,66817,1404/01/22
2025-04-11T00:43:00,66767,1404/01/22
2025-04-11T00:44:00,66767,1404/01/22
2025-04-11T00:45:00,66754,1404/01/22
2025-04-11T00:46:00,66752,1404/01/22
2025-04-11T00:47:00,66709,1404/01/22
2025-04-11T00:48:00,66729,1404/01/22
2025-04-11T00:49:00,66691,1404/01/22
2025-04-11T00:50:00,66737,1404/01/22
2025-04-11T00:51:00,66703,1404/01/22
2025-04-11T00:52:00,66721,1404/01/22
2025-04-11T00:53:00,66758,1404/01/22
2025-04-11T00:54:00,66719,1404/01/22
2025-04-11T00:55:00,66702,1404/01/22
2025-04-11T00:56:00,66686,1404/01/22
2025-04-11T00:57:00,66690,1404/01/22
2025-04-11T00:58:00,66702,1404/01/22
2025-04-11T00:59:00,66680,1404/01/22
2025-04-11T01:00:00,66718,1404/01/22
2025-04-11T01:01:00,66688,1404/01/22
2025-04-11T01:02:00,66657,1404/01/22
2025-04-11T01:03:00,66707,1404/01/22
2025-04-11T01:04:00,66756,1404/01/22
2025-04-11T01:05:00,66741,1404/01/22
2025-04-11T01:06:00,66708,1404/01/22
2025-04-11T01:07:00,66729,1404/01/22
2025-04-11T01:08:00,66695,1404/01/22
2025-04-11T01:09:00,66648,1404/01/22
2025-04-11T01:10:00,66628,1404/01/22
2025-04-11T01:11:00,66620,1404/01/22
2025-04-11T01:12:00,66669,1404/01/22
2025-04-11T01:13:00,66674,1404/01/22
2025-04-11T01:14:00,66705,1404/01/22
2025-04-11T01:15:00,66718,1404/01/22
2025-04-11T01:16:00,66755,1404/01/22
2025-04-11T01:17:00,66719,1404/01/22
2025-04-11T01:18:00,66746,1404/01/22
2025-04-11T01:19:00,66703,1404/01/22
2025-04-11T01:20:00,66683,1404/01/22
2025-04-11T01:21:00,66650,1404/01/22
2025-04-11T01:22:00,66615,1404/01/22
2025-04-11T01:23:00,66662,1404/01/22
2025-04-11T01:24:00,66669,1404/01/22
2025-04-11T01:25:00,66710,1404/01/22
2025-04-11T01:26:00,66714,1404/01/22
2025-04-11T01:27:00,66726,1404/01/22
2025-04-11T01:28:00,66749,1404/01/22
2025-04-11T01:29:00,66797,1404/01/22
2025-04-11T01:30:00,66770,1404/01/22
2025-04-11T01:31:00,66722,1404/01/22
2025-04-11T01:32:00,66747,1404/01/22
2025-04-11T01:33:00,66761,1404/01/22
2025-04-11T01:34:00,66738,1404/01/22
2025-04-11T01:35:00,66688,1404/01/22
2025-04-11T01:36:00,66648,1404/01/22
2025-04-11T01:37:00,66625,1404/01/22
2025-04-11T01:38:00,66638,1404/01/22
2025-04-11T01:39:00,66639,1404/01/22
2025-04-11T01:40:00,66619,1404/01/22
2025-04-11T01:41:00,66653,1404/01/22
2025-04-11T01:42:00,66632,1404/01/22
2025-04-11T01:43:00,66621,1404/01/22
2025-04-11T01:44:00,66589,1404/01/22
2025-04-11T01:45:00,66586,1404/01/22
2025-04-11T01:46:00,66597,1404/01/22
2025-04-11T01:47:00,66603,1404/01/22
2025-04-11T01:48:00,66648,1404/01/22
2025-04-11T01:49:00,66660,1404/01/22
2025-04-11T01:50:00,66653,1404/01/22
2025-04-11T01:51:00,66629,1404/01/22
2025-04-11T01:52:00,66585,1404/01/22
2025-04-11T01:53:00,66632,1404/01/22
2025-04-11T01:54:00,66642,1404/01/22
2025-04-11T01:55:00,66599,1404/01/22
2025-04-11T01:56:00,66608,1404/01/22
2025-04-11T01:57:00,66597,1404/01/22
2025-04-11T01:58:00,66555,1404/01/22
2025-04-11T01:59:00,66559,1404/01/22
2025-04-11T02:00:00,66560,1404/01/22
2025-04-11T02:01:00,66551,1404/01/22
2025-04-11T02:02:00,66552,1404/01/22
2025-04-11T02:03:00,66534,1404/01/22
2025-04-11T02:04:00,66503,1404/01/22
2025-04-11T02:05:00,66546,1404/01/22
2025-04-11T02:06:00,66561,1404/01/22
2025-04-11T02:07:00,66511,1404/01/22
2025-04-11T02:08:00,66493,1404/01/22
2025-04-11T02:09:00,66524,1404/01/22
2025-04-11T02:10:00,66547,1404/01/22
2025-04-11T02:11:00,66533,1404/01/22
2025-04-11T02:12:00,66495,1404/01/22
2025-04-11T02:13:00,66468,1404/01/22
2025-04-11T02:14:00,66421,1404/01/22
2025-04-11T02:15:00,66416,1404/01/22
2025-04-11T02:16:00,66407,1404/01/22
2025-04-11T02:17:00,66360,1404/01/22
2025-04-11T02:18:00,66313,1404/01/22
2025-04-11T02:19:00,66313,1404/01/22
2025-04-11T02:20:00,66277,1404/01/22
2025-04-11T02:21:00,66268,1404/01/22
2025-04-11T02:22:00,66257,1404/01/22
2025-04-11T02:23:00,66232,1404/01/22
2025-04-11T02:24:00,66239,1404/01/22
2025-04-11T02:25:00,66264,1404/01/22
2025-04-11T02:26:00,66307,1404/01/22
2025-04-11T02:27:00,66286,1404/01/22
2025-04-11T02:28:00,66255,1404/01/22
2025-04-11T02:29:00,66296,1404/01/22
2025-04-11T02:30:00,66302,1404/01/22
2025-04-11T02:31:00,66339,1404/01/22
2025-04-11T02:32:00,66313,1404/01/22
2025-04-11T02:33:00,66311,1404/01/22
2025-04-11T02:34:00,66333,1404/01/22
2025-04-11T02:35:00,66339,1404/01/22
2025-04-11T02:36:00,66301,1404/01/22
2025-04-11T02:37:00,66260,1404/01/22
2025-04-11T02:38:00,66224,1404/01/22
2025-04-11T02:39:00,66207,1404/01/22
2025-04-11T02:40:00,66181,1404/01/22
2025-04-11T02:41:00,66167,1404/01/22
2025-04-11T02:42:00,66148,1404/01/22
2025-04-11T02:43:00,66175,1404/01/22
2025-04-11T02:44:00,66191,1404/01/22
2025-04-11T02:45:00,66239,1404/01/22
2025-04-11T02:46:00,66247,1404/01/22
2025-04-11T02:47:00,66251,1404/01/22
2025-04-11T02:48:00,66206,1404/01/22
2025-04-11T02:49:00,66254,1404/01/22
2025-04-11T02:50:00,66264,1404/01/22
2025-04-11T02:51:00,66265,1404/01/22
2025-04-11T02:52:00,66240,1404/01/22
2025-04-11T02:53:00,66227,1404/01/22
2025-04-11T02:54:00,66228,1404/01/22
2025-04-11T02:55:00,66278,1404/01/22
2025-04-11T02:56:00,66312,1404/01/22
2025-04-11T02:57:00,66265,1404/01/22
2025-04-11T02:58:00,66245,1404/01/22
2025-04-11T02:59:00,66201,1404/01/22
2025-04-11T03:00:00,66165,1404/01/22
2025-04-11T03:01:00,66188,1404/01/22
2025-04-11T03:02:00,66220,1404/01/22
2025-04-11T03:03:00,66260,1404/01/22
2025-04-11T03:04:00,66269,1404/01/22
2025-04-11T03:05:00,66302,1404/01/22
2025-04-11T03:06:00,66289,1404/01/22
2025-04-11T03:07:00,66319,1404/01/22
2025-04-11T03:08:00,66349,1404/01/22
2025-04-11T03:09:00,66387,1404/01/22
2025-04-11T03:10:00,66355,1404/01/22
2025-04-11T03:11:00,66386,1404/01/22
2025-04-11T03:12:00,66412,1404/01/22
2025-04-11T03:13:00,66445,1404/01/22
2025-04-11T03:14:00,66401,1404/01/22
2025-04-11T03:15:00,66415,1404/01/22
2025-04-11T03:16:00,66378,1404/01/22
2025-04-11T03:17:00,66380,1404/01/22
2025-04-11T03:18:00,66395,1404/01/22
2025-04-11T03:19:00,66427,1404/01/22
2025-04-11T03:20:00,66451,1404/01/22
2025-04-11T03:21:00,66482,1404/01/22
2025-04-11T03:22:00,66521,1404/01/22
2025-04-11T03:23:00,66562,1404/01/22
2025-04-11T03:24:00,66538,1404/01/22
2025-04-11T03:25:00,66526,1404/01/22
2025-04-11T03:26:00,66530,1404/01/22
2025-04-11T03:27:00,66567,1404/01/22
2025-04-11T03:28:00,66549,1404/01/22
2025-04-11T03:29:00,66591,1404/01/22
2025-04-11T03:30:00,66607,1404/01/22
2025-04-11T03:31:00,66557,1404/01/22
2025-04-11T03:32:00,66518,1404/01/22
2025-04-11T03:33:00,66500,1404/01/22
2025-04-11T03:34:00,66470,1404/01/22
2025-04-11T03:35:00,66468,1404/01/22
2025-04-11T03:36:00,66461,1404/01/22
2025-04-11T03:37:00,66417,1404/01/22
2025-04-11T03:38:00,66463,1404/01/22
2025-04-11T03:39:00,66435,1404/01/22
2025-04-11T03:40:00,66400,1404/01/22
2025-04-11T03:41:00,66388,1404/01/22
2025-04-11T03:42:00,66427,1404/01/22
2025-04-11T03:43:00,66427,1404/01/22
2025-04-11T03:44:00,66467,1404/01/22
2025-04-11T03:45:00,66468,1404/01/22
2025-04-11T03:46:00,66516,1404/01/22
2025-04-11T03:47:00,66477,1404/01/22
2025-04-11T03:48:00,66482,1404/01/22
2025-04-11T03:49:00,66437,1404/01/22
2025-04-11T03:50:00,66432,1404/01/22
2025-04-11T03:51:00,66399,1404/01/22
2025-04-11T03:52:00,66441,1404/01/22
2025-04-11T03:53:00,66430,1404/01/22
2025-04-11T03:54:00,66429,1404/01/22
2025-04-11T03:55:00,66389,1404/01/22
2025-04-11T03:56:00,66391,1404/01/22
2025-04-11T03:57:00,66364,1404/01/22
2025-04-11T03:58:00,66360,1404/01/22
2025-04-11T03:59:00,66332,1404/01/22
2025-04-11T04:00:00,66295,1404/01/22
2025-04-11T04:01:00,66253,1404/01/22
2025-04-11T04:02:00,66214,1404/01/22
2025-04-11T04:03:00,66206,1404/01/22
2025-04-11T04:04:00,66164,1404/01/22
2025-04-11T04:05:00,66159,1404/01/22
2025-04-11T04:06:00,66121,1404/01/22
2025-04-11T04:07:00,66142,1404/01/22
2025-04-11T04:08:00,66141,1404/01/22
2025-04-11T04:09:00,66183,1404/01/22
2025-04-11T04:10:00,66210,1404/01/22
2025-04-11T04:11:00,66214,1404/01/22
2025-04-11T04:12:00,66262,1404/01/22
2025-04-11T04:13:00,66311,1404/01/22
2025-04-11T04:14:00,66317,1404/01/22
2025-04-11T04:15:00,66272,1404/01/22
2025-04-11T04:16:00,66298,1404/01/22
2025-04-11T04:17:00,66286,1404/01/22
2025-04-11T04:18:00,66274,1404/01/22
2025-04-11T04:19:00,66282,1404/01/22
